Time,FC,PAS,PAM,PAD
-1,81,94,96,60
0,89.1,103.4,105.6,60
30,89.8683,103.364,107.041,60
60,91.2907,104.812,106.302,60
90,87.016,105.585,103.082,60
120,88.3526,104.311,105.763,60
150,98.8768,104.337,115.514,60
180,96.2878,102.94,117.935,60
210,95.7322,102.877,113.869,60
240,98.4015,102.577,117.055,60
270,90.5832,103.092,106.537,60
300,87.8281,102.425,106.971,60
330,87.9193,104.857,103.965,60
360,88.9179,104.539,103.32,60
390,88.6655,103.098,106.917,60
420,90.6662,103.832,106.544,60
450,92.1722,105.528,103.367,61.6392
480,92.6121,104.851,105.26,60.009
510,87.0399,102.706,107.46,59.115
540,91.6782,102.745,105.337,57.8245
570,89.5791,103.95,107.282,61.4276
600,88.9791,105.132,102.446,59.5355
630,86.4713,106.294,102.489,58.8632
660,92.1722,103.882,106.345,60.9321
690,89.0919,105.84,105.525,62.1729
720,86.3773,106.509,105.458,59.819
750,90.3997,107.186,108.221,60.2127
780,92.8168,106.343,106.851,59.2105
810,90.3929,99.5098,104.538,62.0823
840,87.7674,106.773,104.766,60.283
870,90.3699,83.569,83.2111,49.9035
900,86.6827,86.6175,85.3053,44.3909
930,85.5228,85.3495,81.784,47.4682
960,85.9179,82.1291,83.1925,47.1356
990,82.905,80.9493,86.3671,46.4955
1020,82.9274,83.5717,85.4777,48.0147
1050,83.7926,82.3263,84.9262,43.5656
1080,81.3962,79.4202,81.9961,49.8025
1110,82.1284,79.521,82.0471,50.0691
1140,81.0075,82.1387,103.111,49.036
1170,84.2061,75.8431,106.323,45.5158
1200,80.9873,76.1518,109.485,49.7697
1230,82.4602,87.7758,106.154,47.7121
1260,78.2833,106.862,106.396,58.2357
1290,81.1199,99.3332,103.206,58.7841
1320,80.5476,98.1999,106.678,60.2518
1350,80.8601,106.92,104.27,62.6955
1380,79.2681,107.08,109.623,58.4691
1410,76.8597,108.576,110.202,57.123
1440,82.1248,103.4,103.045,57.0358
1470,82.0856,111.379,108.243,60.9597
1500,84.358,101.29,107.788,57.5645
1530,81.2847,98.1826,102.129,61.6966
1560,80.2372,108.249,111.399,58.8629
1590,82.8151,100.958,107.153,59.0184
1620,78.9521,97.2208,108.129,61.989
1650,83.0006,104.241,104.067,59.1243
1680,73.2458,87.5824,68.513,41.0618
1710,68.3532,77.4286,45.9981,40.7169
1740,64.5085,70.6587,48.2125,40.3041
1770,65.4113,75.7263,49.2328,39.6345
1800,67.0899,69.4114,51.1865,42.1599
1830,63.5038,70.8221,45.9586,46.7494
1860,67.1839,68.4091,47.2578,46.462
1890,69.1954,72.0607,52.187,36.4464
1920,70.7018,70.6209,70.424,44.5419
1950,68.5462,71.2936,66.6261,41.9141
1980,72.6805,68.7436,66.7268,40.7105
2010,72.5042,67.5116,67.8727,40.5413
2040,71.1407,71.32,64.2573,43.6866
2070,69.6113,71.9894,65.7098,38.7866
2100,70.7864,71.9543,65.5331,41.2176
2130,68.7354,68.5208,67.2197,40.0923
2160,71.2588,71.5431,70.5506,42.0421
2190,68.2026,66.4232,70.8625,43.8097
2220,70.8322,69.6838,66.8541,41.6462
2250,73.6966,70.9686,65.1883,44.0126
2280,73.4698,67.0987,68.86,47.0291
2310,68.2844,70.9447,64.1995,40.9303
2340,69.9869,68.2692,70.0345,40.814
2370,66.2319,58.8808,46.6529,25.8372
2400,65.4639,43.6973,47.0259,32.4631
2430,64.4601,48.0097,47.3141,28.0813
2460,69.0948,53.8047,52.2495,31.1549
2490,66.4683,55.0523,50.3209,30.3511
2520,67.5129,55.4041,52.1268,29.644
2550,69.4431,51.9108,55.6936,30.0751
2580,69.5522,50.7011,50.2529,29.5052
2610,63.2236,51.9358,54.6012,29.9359
2640,68.3608,52.4902,53.1919,27.8706
2670,65.0732,53.1461,51.4681,23.9614
2700,66.7613,50.1806,52.1381,32.7323
2730,67.1169,49.7039,49.334,27.2565
2760,63.8304,50.3947,51.2003,31.2978
2790,63.6561,52.1557,50.8685,28.3329
2820,76.0508,58.4829,60.0015,28.6909
2850,77.9425,62.7199,59.1486,27.0924
