Time,FC,PAS,PAM,PAD
-1,66,114,92,75
0,72.6,125.4,101.2,75
30,73.9037,126.065,99.386,75
60,71.5752,123.069,101.088,75
90,71.765,123.959,101.905,75
120,72.978,123.642,102.216,75
150,80.1336,123.757,111.519,75
180,79.7626,122.55,109.934,75
210,73.9878,123.539,101.98,75
240,73.3618,122.328,101.37,75
270,73.0177,126.492,99.6788,75
300,73.6942,126.505,101.224,75
330,74.2166,123.175,100.991,75
360,72.1052,123.271,102.725,75
390,72.2281,124.282,103.388,75
420,72.1138,123.14,102.339,75
450,71.5046,122.63,98.5647,75.444
480,71.7269,129.507,101.261,74.423
510,72.6664,122.473,105.264,73.9237
540,74.8791,123.65,102.096,74.9384
570,72.5108,124.927,100.355,74.0646
600,73.2728,130.559,104.492,76.084
630,71.2278,120.567,102.401,73.6592
660,72.9264,123.856,101.919,75.1229
690,73.8474,124.335,102.76,73.1984
720,72.8398,119.9,96.1856,77.4376
750,74.3578,105.026,81.3431,59.3238
780,68.3672,96.4641,84.0232,57.9724
810,69.614,97.3807,81.5783,56.2319
840,72.6915,96.4584,79.3194,57.1392
870,66.5977,102.199,86.2177,63.1388
900,67.2672,102.5,81.2796,60.5444
930,66.63,100.3,78.5524,59.0288
960,66.496,104.532,83.944,60.497
990,64.5793,100.569,84.9564,58.9206
1020,61.8019,99.7158,83.1079,59.8885
1050,69.1274,102.474,82.5431,59.8705
1080,64.8569,103.087,78.9946,76.715
1110,65.5683,102.879,83.6017,73.4626
1140,60.5706,108.842,75.9329,53.2762
1170,51.0978,96.7783,51.1425,54.0271
1200,54.0661,93.8963,51.2998,56.0579
1230,54.1231,97.0227,52.1799,53.9302
1260,54.7803,92.671,52.0289,53.1458
1290,54.3424,97.0465,52.5298,51.0368
1320,52.1512,95.6323,54.2161,53.0913
1350,53.8713,94.4463,55.6919,56.0225
1380,57.1949,87.1299,75.1765,55.7979
1410,59.9648,91.1766,77.8994,51.9109
1440,58.3641,94.2822,74.9673,51.719
1470,57.6759,86.4833,74.3871,53.1074
1500,58.2444,93.1119,72.8715,50.1948
1530,56.9118,87.4842,72.9049,49.591
1560,56.1876,89.2911,73.6227,53.1129
1590,60.7639,88.2543,71.4847,55.2458
1620,59.3752,94.1169,70.5144,52.9077
1650,55.1001,89.2736,71.5348,48.6407
1680,59.2108,88.2656,70.8508,50.2872
1710,57.2763,76.5515,53.881,40.8445
1740,50.629,61.708,53.9178,40.0266
1770,55.8904,64.5314,55.8579,36.5572
1800,49.1796,62.7914,53.616,35.9896
1830,50.9842,71.6181,54.5501,36.4907
1860,52.1402,67.3214,50.1904,37.7771
1890,55.9876,68.6124,56.28,38.4066
1920,53.5061,69.5805,57.3693,36.6999
1950,66.9231,79.1857,72.0089,39.229
1980,64.8602,77.5526,66.0592,36.4074
2010,67.3771,87.7916,67.1906,36.0955
2040,65.6719,78.2841,68.7405,41.8167
2070,63.4932,81.7328,73.8859,38.0677
2100,65.6382,78.5757,69.9575,38.9106
2130,64.9181,88.5434,74.1379,35.2446
2160,54.7125,75.7061,64.6684,38.0593
2190,53.3993,80.7342,66.2644,36.8474
2220,53.5826,78.3971,65.0265,39.8368
2250,52.782,75.8863,60.3611,36.9474
2280,54.4388,79.2232,60.6581,42.1239
2310,55.1328,78.1945,67.9731,40.7025
2340,55.1005,76.2653,62.8118,38.6095
2370,53.43,76.8153,68.5289,37.5173
2400,51.8019,71.3675,69.0314,39.9193
2430,52.4224,77.1762,64.4717,36.3281
2460,55.1861,77.3279,65.2283,33.9217
2490,57.7149,77.8492,64.3981,37.5764
2520,66.7621,85.1452,69.6739,37.1215
2550,67.3519,80.2383,75.1392,38.8801
2580,66.8646,83.3787,72.2841,38.4899
2610,68.9885,89.5073,76.7153,36.9021
2640,66.9096,86.5938,68.0558,37.0428
2670,63.0334,78.4825,70.7269,36.521
2700,64.9132,87.6372,69.8249,36.9191
2730,68.3801,81.8955,68.3312,39.0476
2760,66.4491,87.2716,73.7696,38.2588
2790,62.7989,81.2879,73.6793,34.15
2820,62.0185,86.8856,75.0033,36.9512
2850,67.6674,93.2769,82.4305,41.2104
2880,68.039,90.1436,77.827,39.0671
2910,67.2778,82.2409,81.9171,36.3226
2940,65.5808,91.3295,78.3535,37.3084
