Time,FC,PAS,PAM,PAD
-1,65,129,96,72
0,71.5,141.9,105.6,72
30,70.2903,142.3,103.796,72
60,71.9704,140.09,107.571,72
90,72.9583,142.482,104.439,72
120,71.0925,141.627,105.13,72
150,77.706,144.968,115.337,72
180,78.2067,141.737,114.183,72
210,72.5474,144.931,107.603,72
240,72.0141,140.317,103.803,72
270,72.688,140.603,106.813,72
300,71.7183,142.638,107.822,72
330,70.3815,139.784,106.257,72
360,72.0805,138.611,107.039,72
390,73.1727,139.251,103.67,72
420,71.867,140.254,106.816,72
450,70.8069,144.536,108.799,72.4478
480,70.7893,139.24,108.459,70.7835
510,68.9193,141.856,108.945,72.8317
540,72.8873,144.356,101.235,71.1956
570,71.8702,142.737,104.097,71.4332
600,72.6353,142.592,102.642,71.1594
630,71.6149,142.558,106.138,72.1765
660,70.9029,141.969,103.63,71.5915
690,70.3144,144.297,107.003,71.2783
720,71.1426,143.844,105.703,72.8757
750,73.0586,137.16,103.323,70.7525
780,73.8727,145.236,108.275,72.4002
810,68.4453,146.016,104.489,71.6755
840,71.6051,143.606,103.585,71.5026
870,73.6484,138.502,104.879,72.4479
900,72.1333,143.711,102.915,70.3019
930,68.8065,116.788,84.7456,58.6601
960,70.07,115.476,87.9643,60.5243
990,68.8251,112.254,83.4994,58.7747
1020,67.5195,110.59,82.273,58.8729
1050,66.8461,113.086,83.685,57.6872
1080,70.1973,106.53,82.0087,55.2819
1110,64.6708,115.059,85.7664,58.8974
1140,66.9382,114.11,87.8381,60.0301
1170,67.043,116.004,83.4823,56.4058
1200,68.1628,113.784,109.903,58.6847
1230,64.1454,109.141,103.178,56.4445
1260,64.1318,141.993,107.535,57.3478
1290,63.6612,149.023,108.063,56.7097
1320,62.7781,142.54,104.25,70.3833
1350,63.375,141.155,108.107,71.9404
1380,64.426,142.478,108.285,75.02
1410,67.522,144.053,104.897,74.0589
1440,64.6589,140.395,105.828,73.2363
1470,63.6923,137.528,102.337,70.7495
1500,63.2826,142.241,104.022,72.6476
1530,60.9667,145.477,105.503,72.2065
1560,64.7062,138.626,108.097,72.3232
1590,63.4682,139.369,106.073,72.2454
1620,62.8763,141.784,103.032,72.7809
1650,63.6284,145.926,105.243,68.7239
1680,65.9902,141.777,101.908,72.1007
1710,63.3702,144.01,105.342,71.1703
1740,64.7546,146.113,107.109,73.2335
1770,67.4454,135.655,108.696,70.3692
1800,66.6369,136.746,104.385,70.3568
1830,65.4358,141.708,108.06,73.3721
1860,56.5002,103.47,69.3417,51.0997
1890,52.9967,102.879,49.6821,48.4705
1920,52.7983,98.5952,49.9053,50.4407
1950,52.8742,102.998,48.4204,51.3269
1980,54.3556,93.8019,50.5142,49.4139
2010,53.8626,96.9406,48.3824,52.8959
2040,53.1944,100.615,46.4052,48.5195
2070,54.8008,92.2291,45.6908,50.4691
2100,59.0323,92.4625,61.5273,49.8634
2130,55.7435,93.8319,66.0965,49.2542
2160,57.5122,94.4797,66.1461,49.1131
2190,55.8668,95.5705,72.1333,48.922
2220,55.7446,101.21,63.0865,50.5066
2250,57.1792,93.2315,67.5766,50.9034
2280,56.3185,93.9543,65.6915,49.584
2310,56.9785,90.4248,64.2542,50.9881
2340,55.046,98.9011,67.1656,47.6936
2370,56.5176,91.1173,67.4258,52.021
2400,55.8281,94.3749,67.8739,53.127
2430,57.4995,95.892,65.2826,52.7149
2460,53.4986,88.0915,66.0968,51.9385
2490,52.6583,66.4399,45.8007,37.1519
2520,50.7911,67.4075,49.5358,36.162
2550,54.4823,72.5155,48.3217,33.9237
2580,52.3811,69.3255,48.2876,32.9988
2610,54.8673,65.0514,50.8679,37.6282
2640,53.4498,75.5227,52.6505,31.9123
2670,55.3067,72.7696,49.0841,35.176
2700,54.2745,72.9561,50.095,33.712
2730,54.7122,70.3213,50.9233,36.5109
2760,53.7244,73.2022,51.8767,33.765
2790,54.6989,74.9979,48.2741,31.1254
2820,50.1764,69.4219,53.0568,33.9706
2850,53.8478,67.5686,53.2673,34.4615
2880,51.4201,69.5814,51.5455,31.7404
2910,51.7708,69.9886,51.9581,35.2987
2940,54.1508,73.4524,50.571,37.4399
2970,51.7842,72.6216,51.5223,36.2748
3000,51.6562,67.4475,52.4321,32.171
3030,50.6772,74.0907,52.7188,29.2039
3060,53.9463,65.2829,49.5594,37.9882
3090,61.4963,88.123,62.1749,34.1166
3120,63.1221,85.044,65.2604,34.2399
3150,55.6654,81.1993,46.6882,34.5922
3180,53.9712,79.2372,50.3199,34.4784
3210,54.2371,72.9344,50.1438,35.9591
3240,56.9992,75.4998,49.5602,37.6758
3270,57.9575,78.4383,46.0709,33.9005
3300,58.6566,77.5974,46.6221,35.0951
3330,56.933,74.5472,51.5879,37.3931
3360,59.0383,83.9165,49.6329,36.6026
3390,55.3265,80.7706,47.9514,32.3345
3420,58.8192,79.6604,47.4223,35.6685
3450,61.1788,73.8462,48.3747,32.7354
3480,59.4907,73.5921,56.1077,32.3054
3510,62.834,81.3099,45.0888,34.8041
3540,64.6596,79.4572,47.8744,33.6631
3570,58.4833,74.3877,50.669,34.65
3600,64.8326,76.6085,45.421,31.6255
3630,62.5463,72.6707,50.8576,33.6531
3660,63.1376,81.7249,49.7441,32.6094
3690,60.7897,74.1553,43.5459,36.5689
3720,60.1105,77.5243,49.862,31.7585
3750,60.2287,79.6343,49.1747,33.2342
3780,64.0819,74.0552,46.4633,32.8929
3810,62.4646,78.3444,48.1705,31.4641
3840,64.6854,78.4808,45.2882,32.59
3870,61.6121,78.649,49.341,34.5202
3900,61.103,78.6148,48.1521,35.375
3930,60.8555,77.1795,47.3905,33.0199
3960,63.2671,80.0433,49.9417,33.5983
3990,62.2056,82.385,43.3117,31.9793
4020,63.8487,76.4382,47.7551,36.0524
4050,63.7085,80.5165,46.3645,35.2964
4080,60.9684,79.4094,52.763,34.5318
4110,62.1497,80.8446,46.3647,33.5768
4140,61.79,78.429,45.1757,33.2016
4170,58.9833,73.8085,50.3965,36.9432
4200,60.2764,81.4512,48.5293,32.6523
4230,63.3389,79.0453,48.0795,32.663
4260,62.5022,74.7087,47.3631,32.4587
4290,59.8933,76.5648,48.079,33.5304
4320,61.0104,76.4999,46.4313,35.3424
4350,60.8917,76.1358,45.8495,31.7935
4380,63.423,80.6149,43.5815,34.9027
4410,62.2404,74.1816,46.7627,35.4431
4440,62.0957,77.3139,49.085,37.1338
4470,61.5346,78.0198,49.1803,35.591
4500,61.5579,79.9028,47.3572,36.2423
4530,62.8439,77.8358,46.3865,35.2431
4560,61.7742,75.5292,47.485,33.1752
4590,63.1308,79.9298,45.1066,35.7385
4620,60.2191,79.2982,49.8788,31.4644
4650,61.456,75.8021,50.1013,31.9943
4680,61.2159,83.3153,48.8017,36.3963
4710,60.4331,73.6303,47.978,34.3946
4740,72.8619,88.7242,57.4938,34.0438
4770,75.1047,87.5725,58.39,31.347
4800,72.5918,88.1028,61.4416,33.9043
4830,75.3815,90.3083,62.7894,33.6715
4860,73.9467,83.7906,58.8711,34.7276
4890,74.0235,86.8425,58,33.9124
4920,72.5704,90.8967,56.5513,36.8544
4950,75.1062,80.8476,59.5019,34.2442
4980,73.0436,89.0916,59.6707,33.3418
5010,74.7774,84.7088,60.6341,32.2537
5040,76.066,86.2721,59.6923,35.3018
