Time,FC,PAS,PAM,PAD
-1,69,118,74,65
0,75.9,129.8,81.4,65
30,76.1558,131.296,83.1916,65
60,77.0206,127.073,81.3215,65
90,77.7329,129.032,80.438,65
120,75.4323,129.027,81.1776,65
150,82.5141,127.753,90.0849,65
180,85.1323,127.919,87.6339,65
210,77.4649,132.168,89.4561,65
240,76.5882,129.381,89.631,65
270,74.6359,129.599,82.8055,65
300,76.0814,128.678,82.5718,65
330,76.6885,126.896,82.9591,65
360,75.6437,128.693,82.9755,65
390,75.9495,129.978,81.219,65
420,76.7977,129.746,82.7326,65
450,74.7056,128.913,80.9757,64.3235
480,78.134,129.178,80.1357,65.5267
510,75.7669,131.917,78.5954,66.5424
540,75.7163,130.559,82.8912,64.7005
570,77.9606,125.257,81.0434,63.9753
600,78.8493,130.788,82.5781,65.4307
630,75.8857,129.291,77.8237,64.4368
660,74.6752,129.137,80.9292,64.3492
690,76.0141,129.141,82.896,64.092
720,76.4485,129.03,83.1801,64.1673
750,74.4156,130.095,79.83,65.6742
780,75.7938,125.594,79.9977,66.1817
810,74.1135,128.33,84.9266,65.7172
840,76.1276,130.699,79.0753,65.1915
870,75.2831,132.935,82.9443,65.9559
900,75.2999,129.784,79.4277,64.8218
930,73.9509,103.302,64.4718,50.4943
960,74.9195,103.538,61.8993,51.3967
990,73.7371,104.122,69.3518,50.6916
1020,74.8252,104.361,63.0114,51.6965
1050,74.7148,105.305,66.8969,50.3861
1080,71.6804,104.033,64.7363,54.4495
1110,70.0934,97.3449,60.063,50.1654
1140,70.4909,105.818,68.585,51.0317
1170,67.6327,101.507,70.5909,54.0944
1200,67.4983,132.952,71.2165,63.932
1230,66.4015,129.949,64.6516,65.1416
1260,67.9582,129.341,80.5041,64.5301
1290,68.5885,126.716,77.4937,63.4836
1320,72.2366,125.347,78.1949,65.3777
1350,66.5492,130.331,86.5211,61.0997
1380,67.6655,132.915,82.2689,64.0298
1410,69.4465,125.57,79.5837,62.8655
1440,66.9159,136.43,86.1388,67.3474
1470,68.1243,131.196,79.5292,67.2153
1500,70.2999,134.125,80.9644,64.9316
1530,65.5596,133.948,84.213,66.3812
1560,67.0254,126.079,84.0779,62.9686
1590,67.7184,130.771,81.6498,64.8602
1620,67.8775,130.727,84.3093,64.8464
1650,71.2602,129.704,80.8593,63.1548
1680,67.8241,131.592,83.9547,65.3479
1710,70.2586,135.362,83.7403,63.9374
1740,63.845,83.6214,55.1544,55.4197
1770,57.5893,93.4064,36.1162,46.0887
1800,55.1279,92.1197,34.1655,43.7813
1830,53.4558,90.7918,35.798,46.631
1860,57.1405,88.4286,34.331,44.4258
1890,56.2664,91.7996,33.7437,45.0496
1920,57.4596,90.9786,38.2469,45.01
1950,57.6426,93.3121,39.354,45.1085
1980,61.7746,86.5857,47.3884,46.5393
2010,60.8315,83.0902,52.9725,47.1269
2040,60.1189,87.099,50.7104,45.0134
2070,57.3138,84.5495,52.3259,45.8121
2100,61.411,89.8525,50.8474,47.6112
2130,60.8104,85.0193,50.8744,46.0853
2160,61.2381,85.0538,54.2094,45.1598
2190,62.6636,87.0607,48.3778,45.0213
2220,59.5084,86.5451,52.1453,46.8259
2250,61.6518,85.4799,50.8849,44.717
2280,61.7876,86.7613,52.4489,43.7298
2310,62.3485,88.8267,52.7531,45.2992
2340,57.5513,85.2535,50.2034,46.5616
2370,56.5339,86.2557,56.6287,46.0094
2400,61.0765,82.4106,53.8489,47.4447
2430,57.1512,63.0802,35.3805,41.2458
2460,54.1135,62.0207,29.955,33.0467
2490,52.4953,61.9654,36.0421,29.3913
2520,59.2241,65.5401,37.5544,32.2964
2550,57.943,71.5924,36.4881,33.3615
2580,57.1458,67.0251,36.3617,34.399
2610,57.2428,59.6345,43.0989,32.7206
2640,55.6317,64.2605,39.8769,32.1689
2670,55.5699,66.055,44.3089,34.2346
2700,53.3103,61.0858,34.6445,32.804
2730,55.8246,68.1926,33.8575,30.2158
2760,51.2112,63.3557,38.0516,32.2292
2790,51.659,70.6032,35.064,30.6804
2820,52.1752,63.8326,37.3998,27.9821
2850,56.5439,59.0434,39.0313,34.4521
2880,52.7618,64.8237,33.7252,29.2813
2910,55.0596,66.3156,41.9488,30.6683
2940,54.5785,61.6806,40.5733,34.8683
2970,54.4126,67.3978,33.7883,30.6668
3000,55.0932,65.4438,36.9434,29.4012
3030,53.3196,68.2973,37.0912,35.6071
3060,54.9681,67.1199,38.0667,31.3952
3090,54.6475,63.4247,42.9029,31.5357
3120,51.8676,66.2779,38.9137,32.9174
3150,53.9286,68.1279,32.1742,33.7965
3180,64.8442,79.7677,41.3076,32.7975
3210,65.0821,80.8517,40.2879,30.8449
3240,54.155,68.7502,38.205,33.2068
3270,55.8374,62.6242,38.865,31.4947
3300,56.9455,64.219,39.6351,31.7894
3330,58.7861,65.9668,37.0402,29.1447
3360,56.4383,60.1165,38.5841,33.0629
3390,58.2775,60.9557,43.6661,33.7896
3420,56.2971,64.8277,42.938,31.1892
3450,54.749,60.7859,41.4009,34.0229
3480,57.7418,59.7426,41.5981,31.8705
3510,55.5058,67.4776,35.2572,31.5252
3540,55.646,64.3519,37.1851,31.7611
3570,52.002,64.5335,36.8241,30.0515
3600,57.5658,63.4072,39.2015,36.965
3630,60.6972,65.7569,39.2848,31.0229
3660,60.7997,63.5563,33.5447,32.1814
3690,60.3102,60.5422,37.5,32.2967
3720,62.6023,63.7688,38.7965,29.0279
3750,62.2284,63.3118,33.6354,33.3778
3780,60.7887,58.2299,33.7503,30.5846
3810,62.206,62.5961,34.9153,30.0353
3840,65.6108,64.1595,34.1766,31.793
3870,63.0317,64.5591,39.5574,32.9117
3900,65.0891,63.0363,45.2525,33.1457
3930,66.8862,63.8658,43.3905,32.5047
3960,66.9389,60.8331,37.0887,30.9096
3990,64.1609,57.5294,43.3038,33.1259
4020,63.5282,64.1381,36.5069,31.1279
4050,67.3087,64.1611,38.4308,31.7666
4080,66.0921,62.8309,40.0724,32.4378
4110,66.5347,59.2251,38.752,34.8922
4140,65.4486,60.3664,39.1141,31.697
4170,67.7776,62.9572,37.0817,32.8759
4200,65.7825,58.6171,38.7912,35.408
4230,67.7927,63.6337,40.1468,34.691
4260,64.0972,62.0853,44.3159,30.6553
4290,65.1858,62.254,40.8119,32.2586
4320,62.3401,60.4616,39.8993,34.0608
4350,64.4165,64.8943,44.67,31.1539
4380,63.6783,58.745,44.1088,34.7682
4410,64.4217,62.7492,38.2898,33.8954
4440,64.6606,58.3442,39.0723,35.4556
4470,65.3703,63.5163,37.6298,30.3421
4500,65.2936,64.0781,38.0186,30.1012
4530,79.5306,77.1836,46.0363,32.7179
4560,80.3321,82.5724,45.5609,36.0074
4590,78.0807,78.3148,45.9576,34.3357
4620,75.2806,77.5425,43.4265,29.3918
4650,78.5342,75.24,50.9062,32.2856
4680,76.8478,74.8584,44.5084,31.4578
4710,78.0154,76.3959,44.4125,32.9438
4740,77.8823,81.2879,50.7311,32.4576
4770,77.1347,80.9555,46.285,31.1668
4800,80.2074,79.8415,47.0202,32.2388
4830,76.9047,72.8079,43.9589,33.0465
4860,82.675,79.6867,47.6641,29.1877
4890,81.9663,80.7082,46.7323,32.6523
4920,84.727,82.2372,50.5695,34.4051
4950,81.7141,79.9487,47.2676,31.6141
4980,84.1327,76.9055,51.4232,31.7422
5010,81.6329,79.558,47.8787,31.1112
5040,82.0371,83.2111,49.2277,32.6613
5070,84.5582,82.6145,48.7,32.5418
5100,84.8271,82.7532,48.6002,31.7838
5130,84.8275,83.0467,47.3342,31.8459
5160,84.7437,89.6044,46.2338,34.8841
5190,86.3254,87.2113,47.5542,33.3203
5220,87.3302,81.5121,49.2355,33.9155
5250,87.2876,83.8618,49.2239,32.8078
5280,88.0955,83.711,47.683,32.9867
5310,86.3726,82.9353,48.3521,33.6027
5340,91.5068,83.8283,54.7973,35.0241
5370,91.9626,80.592,46.2711,32.4766
5400,89.9899,83.2296,53.514,33.7692
5430,88.4367,81.231,51.6489,34.6181
5460,87.167,83.6217,50.1145,33.0971
5490,91.1916,86.9188,47.9073,32.6927
5520,86.9869,81.5415,51.2598,33.4909
5550,87.0245,88.1164,52.1819,34.8808
5580,85.5977,83.8528,49.8797,33.1701
5610,83.7489,85.8964,47.9888,31.3753
5640,82.8173,85.24,46.8354,30.6495
5670,85.1914,85.1697,53.1317,33.1243
5700,85.0358,82.9678,49.2211,34.9752
5730,80.3171,90.0748,48.5707,33.7891
5760,81.834,78.9793,52.1538,36.4773
5790,81.671,82.7932,45.5215,33.1185
5820,81.1656,84.1371,49.416,33.0894
5850,86.1871,85.9513,47.9116,31.6919
5880,78.7491,84.6794,47.5211,35.9319
5910,83.1461,86.1069,51.052,31.1706
5940,84.8686,86.9677,49.09,31.6469
5970,83.0994,84.0169,50.4151,31.1604
6000,80.9709,78.8097,49.7249,32.647
6030,79.4386,84.8811,45.74,30.7366
6060,83.2549,88.1923,53.5921,31.9435
6090,82.1012,83.1368,45.5829,31.9784
6120,83.0626,88.8401,45.3575,31.4387
6150,84.9828,86.2055,51.4207,34.6628
6180,82.5651,81.9602,52.0023,30.3451
6210,80.3483,84.8676,48.0101,31.0282
6240,84.2757,83.2268,45.3184,31.4856
6270,81.9686,84.0382,46.0908,32.6192
6300,80.6498,85.3059,50.6307,31.1597
6330,81.3229,86.2032,52.8929,34.8273
6360,81.5687,86.6171,47.1529,33.074
6390,82.0944,83.3633,45.665,34.1697
6420,81.3036,79.2556,48.7305,31.6003
6450,83.1932,86.6771,47.8792,30.8635
6480,81.3431,86.7165,50.483,36.9166
6510,80.3909,83.285,45.9209,34.8187
6540,80.5164,87.372,48.1881,31.6771
6570,84.7055,83.9725,46.6876,32.1694
6600,84.9284,86.6066,50.6755,31.8697
6630,80.6904,86.8874,52.0984,33.2861
6660,81.9446,80.6529,51.2213,32.1269
6690,81.5186,87.8631,48.5807,34.2774
6720,83.2752,82.8607,52.031,33.6811
6750,82.9995,84.9127,47.4379,33.0879
6780,82.0155,80.4843,48.6895,33.1851
6810,81.7285,79.2244,49.4252,34.3289
6840,82.3983,86.8044,48.2882,35.7317
6870,81.5795,84.0779,48.771,31.5059
6900,83.9373,82.8283,51.97,31.82
6930,84.9188,82.957,43.2885,34.1046
6960,80.8809,86.8421,46.2143,32.7427
6990,84.9192,81.0012,43.2367,33.7202
7020,82.3352,82.9226,47.5412,31.1782
