Time,FC,PAS,PAM,PAD
-1,74,135,98,90
0,81.4,148.5,107.8,90
30,80.5307,151.255,108.188,90
60,82.2661,148.626,105.455,90
90,82.7142,151.33,106.511,90
120,82.0315,146.238,109.871,90
150,89.7313,151.538,118.517,90
180,88.4417,145.171,118.029,90
210,90.7736,147.945,107.052,90
240,89.8895,147.956,105.962,90
270,80.581,150.207,110.171,90
300,80.3742,144.83,108.373,90
330,82.9705,151.218,107.746,90
360,79.6191,147.574,109.215,90
390,80.5269,146.372,105.748,90
420,80.4395,148.334,109.273,90
450,81.6874,145.413,107.031,89.3966
480,84.6931,149.263,105.366,89.9216
510,79.3976,149.37,108.457,88.8647
540,83.1099,149.431,107.92,91.5706
570,82.6652,152.156,107.938,91.6704
600,80.6437,145.657,107.404,88.8131
630,83.117,152.359,107.443,90.8024
660,81.8709,149.381,106.619,91.2726
690,80.8334,148.131,106.893,90.3715
720,84.6812,148.257,108.322,90.6084
750,81.7476,149.266,106.606,88.8004
780,79.8027,150.563,106.803,87.2365
810,81.1112,122.645,86.6447,72.3626
840,82.0926,119.297,91.699,74.1457
870,78.44,110.123,87.1576,71.6119
900,76.2729,118.274,83.6374,73.8214
930,75.7317,109.941,83.9433,72.7776
960,75.9516,117.046,85.4305,72.3558
990,78.0464,123.905,83.5556,72.6345
1020,77.292,122.771,89.8753,75.0897
1050,75.9459,117.05,83.0116,72.0475
1080,77.9988,148.444,112.417,72.0735
1110,73.4476,154.537,104.898,72.6515
1140,71.2533,145.445,105.066,89.6545
1170,74.2976,149.815,105.857,90.403
1200,72.142,154.656,104.706,87.4264
1230,72.9493,145.623,107.054,90.4364
1260,73.5618,148.455,104.093,90.1651
1290,73.2635,153.554,107.072,92.663
1320,70.835,147.295,106.366,90.7118
1350,72.2017,152.036,110.375,89.4706
1380,73.7603,144.88,104.134,87.8455
1410,73.7208,147.14,112.864,91.1909
1440,65.6927,126.975,89.6769,62.8402
1470,59.4042,109.407,47.3977,62.542
1500,61.2159,106.036,48.2105,61.0434
1530,60.2343,99.0353,43.812,61.3801
1560,58.4478,103.311,45.3645,61.5226
1590,61.7153,101.552,47.0065,64.3491
1620,60.0241,105.695,51.5399,61.4307
1650,62.9768,93.4958,50.9342,63.9578
1680,63.046,98.18,64.9664,63.8674
1710,65.2426,99.5067,66.5852,60.245
1740,62.4735,93.364,69.6319,65.3589
1770,63.9827,97.865,68.8868,63.325
1800,63.9549,100.759,65.6952,64.0286
1830,65.7522,95.2523,66.1698,63.2304
1860,66.3568,99.4651,69.1339,62.2117
1890,65.9376,94.9448,70.0207,62.755
1920,62.0437,91.5165,71.7275,64.0421
1950,67.0067,92.8051,69.0342,64.8531
1980,67.7678,96.7501,68.4995,60.7282
2010,65.269,94.4647,63.9235,62.1113
2040,64.8192,95.1543,69.1593,60.1463
2070,58.649,81.493,57.1785,45.9459
2100,59.5907,74.555,49.6005,46.0644
2130,55.843,72.8823,44.4475,45.1567
2160,58.744,73.6125,50.3861,43.9258
2190,63.7385,70.489,56.7487,40.7799
2220,64.9072,71.4402,55.4967,45.5471
2250,61.2161,69.4574,50.3164,42.8822
2280,61.0616,77.0844,54.4722,46.8991
2310,60.7832,80.2534,55.6777,48.183
2340,59.0392,66.7814,50.9743,42.9423
2370,61.1074,74.3072,55.3888,45.0778
2400,58.9296,78.1254,54.1388,46.3752
2430,70.7756,91.6107,66.6037,44.6425
2460,68.4486,92.1337,62.9078,43.6542
2490,59.3,76.8564,55.1894,42.5201
2520,63.0122,65.6039,58.1317,46.0657
2550,62.0997,77.61,53.5202,41.8224
2580,58.2207,75.4399,56.0872,45.7744
2610,58.8721,74.3652,59.737,46.3781
2640,59.4664,77.3841,58.3933,46.413
2670,62.7256,72.3507,54.8094,48.2554
2700,61.8694,76.7515,56.1965,46.9242
2730,60.5236,75.1551,61.7399,43.065
2760,60.513,69.3226,56.852,41.2138
2790,58.3865,80.8429,56.8484,40.4889
2820,61.6298,75.1148,57.7876,42.4442
2850,59.2029,75.9849,57.3625,45.4159
2880,61.1612,78.2434,58.1556,45.8063
2910,62.1491,76.1957,60.0658,46.7542
2940,60.7354,74.4733,60.8449,42.1945
2970,60.5119,71.0574,59.0069,40.8014
3000,60.2673,77.5657,49.6116,46.4629
3030,61.7575,78.4565,56.7283,40.7626
3060,60.2023,70.9715,56.1472,43.518
3090,60.2755,75.5291,63.495,44.4513
3120,61.476,75.3071,64.0303,45.9255
3150,58.4049,75.9428,58.7809,44.4986
3180,71.9685,90.7535,66.371,47.6841
3210,72.6175,90.389,70.0954,43.9171
3240,67.7332,90.5132,70.5734,45.2599
3270,73.2096,90.9299,66.5988,46.6628
3300,74.809,87.6243,64.5043,42.6025
3330,71.3702,97.3906,63.2331,41.0447
3360,72.4702,90.1291,67.7106,46.5888
3390,75.5865,93.32,70.1862,47.1001
3420,74.542,89.3139,71.8659,47.9778
3450,74.7912,96.7392,71.2598,45.7761
3480,75.7981,91.2615,72.6392,48.458
3510,82.295,97.4408,72.7193,48.4408
3540,84.5273,97.692,71.144,46.3562
3570,84.7229,87.0576,71.1536,48.2377
3600,83.2974,94.2372,71.0067,50.774
3630,85.6172,96.3524,77.4579,45.8385
3660,90.1711,91.3631,72.0376,45.7181
3690,87.3539,92.7935,75.0381,46.8975
3720,85.8384,90.457,70.5344,47.1415
3750,90.9199,85.2085,69.9916,48.8557
3780,91.6738,93.0428,68.8517,49.295
3810,91.0827,92.8471,70.5049,47.0638
3840,90.7407,92.3243,73.9276,45.7736
3870,89.882,89.1814,72.0333,46.1692
3900,92.109,90.4722,66.9708,48.5179
3930,89.0088,92.0997,70.37,49.6601
3960,91.4979,90.7678,75.0022,45.507
3990,90.0984,93.7424,72.8635,44.859
4020,91.1265,97.9726,75.5391,46.0549
4050,87.1408,89.3089,78.2868,47.8651
4080,88.0074,91.24,71.6101,48.1727
4110,87.0068,91.7726,74.4654,46.9938
4140,90.6017,83.6287,71.112,47.9135
4170,86.2993,94.247,74.4867,42.784
4200,85.7502,85.2271,70.9082,48.9302
4230,85.1369,90.8113,67.4978,46.887
4260,86.1526,92.1047,67.0936,46.2425
4290,85.2622,95.7369,75.7453,45.3532
4320,82.4002,90.0806,75.7719,45.973
4350,83.5503,87.0672,72.1062,47.7743
4380,80.6536,96.5555,72.518,47.8804
4410,79.0963,84.5959,74.6695,46.4213
4440,79.4932,93.5819,73.5357,47.6214
4470,81.6498,90.752,75.2717,45.1428
4500,80.2044,90.6534,74.1935,46.44
4530,78.7486,91.1417,69.7378,47.0248
4560,81.7197,93.4912,70.9641,45.4139
4590,80.0978,97.5817,76.5649,48.31
4620,81.3763,87.2811,71.5714,44.1896
4650,82.4679,89.2309,71.3607,45.9132
4680,84.59,97.7682,73.049,47.0052
4710,82.4929,94.6327,77.8451,47.7258
4740,82.2986,94.5916,70.081,48.3898
4770,84.7225,85.5713,74.0312,48.2263
4800,82.6868,97.8304,75.3586,43.3193
4830,82.9466,93.1715,73.6685,46.01
4860,84.6688,92.3125,74.5695,44.9936
4890,83.4284,93.1785,71.8341,43.6829
4920,86.8129,93.8608,73.0557,42.2498
4950,85.9299,95.5181,74.8023,44.6723
4980,87.4788,93.1791,74.3888,43.7409
5010,85.9175,94.5379,72.5565,44.5087
5040,89.5156,86.5083,77.3322,44.2323
5070,87.1483,90.4875,73.6833,45.0103
5100,87.9447,87.4144,78.1837,44.6554
5130,87.9624,92.9191,77.4919,46.9795
5160,85.0855,95.2272,74.6599,45.0282
5190,88.2351,90.1173,69.7953,44.5832
5220,88.4354,87.6002,75.31,46.4842
5250,86.5838,87.0478,71.2369,44.589
5280,87.8891,89.4839,73.8587,48.0516
5310,84.9975,90.2904,70.5234,44.8804
5340,87.2042,94.7716,71.1113,46.3762
5370,86.2857,90.2548,74.8229,43.8853
5400,85.6345,87.6911,76.247,44.1145
5430,88.0429,90.551,66.7724,46.5374
5460,85.9133,92.2106,73.1313,41.6655
5490,88.4191,85.275,73.8555,44.1358
5520,83.8976,87.0943,73.2601,47.9339
5550,84.8022,92.0112,69.3799,42.9124
5580,85.8371,94.9914,69.7096,46.0847
5610,87.8363,87.995,70.9878,47.8008
5640,84.9461,94.4066,70.9459,47.5596
5670,88.2258,91.7601,72.4052,45.6986
5700,85.966,86.6731,70.846,44.7473
5730,86.6761,94.054,69.0547,43.515
5760,88.823,90.6179,73.7616,43.7405
5790,86.9743,87.1444,70.0922,44.3419
5820,86.9335,86.7448,70.994,44.0064
5850,86.3268,89.3713,71.4779,45.957
5880,85.1089,89.5252,73.7256,44.3889
5910,85.6964,94.2108,74.6042,45.35
5940,88.8499,85.2899,74.0077,44.9401
5970,85.5113,90.2933,70.553,45.0942
6000,87.921,86.5496,72.4044,46.8211
6030,87.8196,90.9368,70.3228,42.2099
6060,88.4167,91.0806,76.0551,46.2707
6090,85.3209,90.889,71.5541,45.0568
6120,85.7492,94.0703,74.4432,46.1675
6150,85.5835,90.741,70.9893,43.9114
6180,88.3159,91.1503,72.8544,46.9337
6210,85.9308,91.1452,69.9964,46.5633
6240,88.2609,88.1774,71.8845,44.7338
6270,87.9341,93.4676,69.6798,44.3308
6300,86.2335,95.1233,68.8201,44.1714
6330,86.3561,87.2126,72.8071,45.0485
6360,87.6032,94.7985,73.7628,45.6739
6390,87.199,92.5429,71.782,43.372
6420,85.1275,94.1128,72.7553,45.1961
6450,87.9573,90.5945,68.964,45.4533
6480,87.4213,86.0825,73.011,45.2912
6510,87.0714,86.9505,72.4811,46.3453
6540,86.5799,91.2497,72.4851,44.4809
6570,87.0587,91.1741,68.5805,46.15
6600,87.3358,88.146,72.434,45.0285
6630,87.2366,92.3781,70.0232,46.5295
6660,91.3362,90.5278,69.1208,47.9828
6690,91.1026,89.7576,67.3556,45.3236
6720,89.8155,94.5397,72.3624,43.7346
6750,93.7119,96.0989,69.8069,44.8832
6780,93.1843,94.4257,70.7476,45.422
6810,92.7645,91.5206,75.8667,44.8319
6840,95.9174,92.0706,69.5337,42.1661
6870,94.8603,89.7116,71.8354,43.2766
6900,96.2118,86.7681,75.7276,44.0829
6930,97.458,89.3597,70.8919,42.4641
6960,95.8065,91.0865,72.4282,42.1969
6990,95.8865,88.6791,74.4758,43.187
7020,94.3519,90.4665,74.6704,44.8963
7050,94.6374,89.7697,71.2337,41.7666
7080,94.2193,89.4091,71.3035,44.0894
7110,94.5884,90.3471,72.5562,44.7651
7140,96.6803,89.9388,68.9938,42.3636
7170,94.5968,86.9285,74.6979,42.4347
7200,94.452,88.6762,71.9915,42.9049
7230,94.4649,90.6067,72.1066,42.5558
7260,96.6466,89.3947,72.3005,44.7419
7290,96.2437,88.771,74.0476,42.7929
7320,96.0557,89.9697,70.4905,44.6242
7350,94.9868,91.8884,68.5337,43.5479
7380,76.2973,70.0614,54.6372,42.5553
7410,76.8859,70.4529,56.636,42.3246
7440,75.6674,69.9491,53.9908,44.3602
7470,77.0871,66.732,51.771,42.9036
7500,75.5916,67.4505,51.5054,44.8318
7530,78.8101,67.8896,54.0758,44.8331
7560,76.6643,67.0875,52.4486,42.4359
7590,77.4689,67.1433,55.4516,44.7916
7620,78.6869,69.9242,52.5656,42.982
7650,76.7594,68.6689,54.555,43.1462
7680,77.8103,65.5973,52.7768,41.9738
7710,78.0039,66.5773,53.9866,44.2675
7740,78.949,67.9132,54.8857,44.7194
7770,76.244,66.1855,55.4857,43.6081
7800,78.529,64.7322,55.5313,43.0296
7830,77.7515,69.0455,53.1935,43.4522
7860,78.006,68.2911,51.3573,41.8471
7890,76.8878,68.5079,54.1401,41.7826
7920,71.3036,62.6895,46.5893,43.9872
7950,75.2134,84.1553,64.7839,69.9902
7980,75.62,102.652,80.5188,71.3279
8010,76.3624,101.81,80.8185,70.6897
8040,75.0856,102.299,83.8982,72.2615
8070,74.0647,103.349,81.8481,71.5262
8100,74.2291,104.487,83.4402,70.6112
8130,74.9828,104.04,82.1432,69.8103
8160,75.5252,106.524,79.3112,71.6126
8190,76.5707,104.307,79.9044,69.4629
8220,77.0409,103.456,83.5199,70.6263
8250,76.0992,102.359,79.5246,72.0406
8280,75.7606,101.064,83.4781,70.7363
8310,75.6239,103.757,80.7778,70.7629
8340,74.0629,102.189,79.6016,69.9883
8370,76.6345,105.326,82.2064,69.4332
8400,76.0699,105.005,83.8575,69.8946
8430,74.6574,101.544,81.6224,68.9905
8460,75.9508,103.497,81.9656,69.3279
8490,76.427,104.966,79.5942,69.4599
8520,76.5238,107.204,82.7326,69.4217
8550,75.5751,101.188,82.7174,70.5566
8580,75.0475,106.139,83.1945,68.9749
8610,75.8552,103.862,80.3653,69.2081
8640,74.4099,102.196,81.2849,70.009
8670,75.2494,106.971,81.1483,72.0555
8700,75.3003,107.263,79.6138,69.0183
8730,76.2806,101.737,80.4582,70.0517
8760,74.4513,100.735,81.7758,70.9292
8790,74.2389,102.578,79.7496,70.2192
8820,74.3262,107.023,81.406,71.078
8850,75.5328,105.364,82.8516,70.8489
8880,77.3749,102.074,83.6088,69.8789
8910,74.5086,102.952,80.3434,70.7206
8940,75.1598,102.797,82.1273,72.2859
8970,75.6916,106.516,80.8772,71.0409
9000,77.2033,106.611,80.3908,72.2876
9030,74.5891,103.056,81.1013,69.8632
9060,75.0843,106.405,83.719,71.496
9090,76.0243,105.518,80.8869,70.6224
9120,77.3926,102.582,83.1368,69.1851
9150,76.2476,101.145,82.3481,72.2543
9180,75.3621,102.553,83.7933,71.9149
9210,74.522,102.829,81.6957,69.0163
9240,74.7287,105.81,79.5087,70.2494
9270,74.4092,103.72,82.6221,70.4179
