Time,FC,PAS,PAM,PAD
-1,83,137,76,78
0,91.3,150.7,83.6,78
30,92.2303,152.739,84.3286,78
60,92.6137,148.743,83.9785,78
90,89.6907,151.731,84.4346,78
120,90.2207,148.932,83.8848,78
150,98.8353,153.131,92.1587,78
180,101.9,147.058,90.3683,78
210,90.9706,153.229,83.66,78
240,92.6737,148.145,84.1566,78
270,93.2652,149.257,85.3059,78
300,91.5177,150.697,85.0451,78
330,89.6452,151.049,83.4908,78
360,92.7186,147.257,85.5518,78
390,92.9648,150.765,85.1927,78
420,91.4111,154.41,85.5337,78
450,92.7249,153.849,84.0068,76.8586
480,92.5462,146.149,83.0077,76.8544
510,89.6973,151.974,81.8303,78.0767
540,89.1747,150.188,81.4063,76.6893
570,89.114,145.498,85.2334,78.9889
600,89.2108,155.445,83.8751,76.5529
630,90.985,147.754,83.8975,79.2223
660,89.9005,149.278,86.1982,79.3075
690,91.2984,154.685,83.6756,78.7123
720,92.7326,152.052,82.3685,77.8236
750,90.3357,151.622,82.2932,76.7442
780,90.2536,154.731,84.7368,79.3277
810,91.1653,155.322,83.3361,77.7766
840,89.9217,150.035,85.4816,77.7439
870,89.3739,127.353,66.1471,61.1696
900,89.3377,124.132,63.4552,62.883
930,86.656,121.373,67.7255,63.1247
960,85.626,121.588,63.2501,61.1004
990,89.7661,116.033,67.6626,63.3115
1020,87.2946,121.09,67.0694,63.3544
1050,87.0435,124.552,66.8544,61.2298
1080,87.655,128.655,65.3048,62.7786
1110,84.467,116.647,70.2539,63.2889
1140,81.47,117.016,80.2912,61.8397
1170,78.4759,124.118,83.0023,62.446
1200,83.1375,119.208,84.8923,63.9016
1230,83.2324,125.314,80.2934,60.7026
1260,87.3476,149.929,81.284,79.8991
1290,80.0499,157.9,82.4029,77.2416
1320,80.8582,152.075,85.6251,81.0062
1350,82.4799,152.245,83.7804,80.9882
1380,83.1592,152.165,80.7009,75.728
1410,77.3156,152.467,79.6333,76.3901
1440,82.2285,153.792,83.3003,78.0705
1470,81.865,152.374,79.44,75.8905
1500,83.2718,149.89,83.7618,78.8556
1530,85.311,152.315,84.9803,78.6729
1560,78.3152,151.08,81.7325,77.5102
1590,80.8548,147.359,85.5067,79.4995
1620,79.0819,149.986,85.6582,79.1105
1650,85.0939,151.214,83.6983,77.1615
1680,77.3158,108.94,54.484,66.0061
1710,69.5886,106.763,39.971,57.8563
1740,67.3373,101.85,39.0358,55.3134
1770,68.327,105.685,39.038,53.5586
1800,65.6102,107.737,39.7626,54.705
1830,68.1211,108.923,42.4489,53.5762
1860,67.762,108.6,38.497,55.2434
1890,70.0736,105.198,41.2605,52.6415
1920,73.0795,101.116,54.747,55.2158
1950,73.4579,105.221,54.5062,52.5861
1980,71.3217,102.246,50.7153,53.7379
2010,71.4967,106.865,53.1411,56.0839
2040,72.3745,104.702,52.4815,56.0846
2070,70.0823,98.5012,50.9351,55.8547
2100,71.2927,104.434,52.069,57.0546
