Time,FC,PAS,PAM,PAD
-1,68,109,89,76
0,74.8,119.9,97.9,76
30,74.7392,121.491,99.9943,76
60,74.2499,122.757,98.3769,76
90,74.7252,119.514,99.9964,76
120,76.0412,117.796,96.8368,76
150,83.7831,119.945,105.838,76
180,83.5442,121.309,107.547,76
210,81.2139,118.311,108.621,76
240,83.1689,121.929,109.499,76
270,75.1918,121.819,98.7359,76
300,75.9134,118.516,98.5177,76
330,75.5622,120.232,98.9308,76
360,75.5614,122.852,100.002,76
390,74.8033,117.345,99.4588,76
420,75.9518,118.772,98.7327,76
450,74.609,115.28,98.3303,75.7949
480,76.6841,119.444,97.4161,75.6973
510,74.599,122.706,99.2613,75.9853
540,74.1964,123.685,94.8694,75.7701
570,75.7955,122.202,96.8515,74.8848
600,74.5275,119.935,96.6233,74.9447
630,73.7363,119.424,96.6591,77.1518
660,75.1225,117.961,97.0393,77.6257
690,75.3772,122.12,99.9403,77.1467
720,75.7805,117.239,98.813,77.5148
750,74.7131,115.438,98.6877,75.9691
780,74.6598,118.436,98.8364,76.9749
810,74.5395,121.898,97.0796,75.9284
840,71.6936,115.324,99.7235,78.1643
870,72.7205,99.393,76.9867,61.0997
900,71.0578,97.9638,80.1101,61.1829
930,70.7025,93.2134,80.5397,60.3708
960,70.7723,95.8576,73.1902,59.7805
990,74.8357,96.508,74.3537,59.0888
1020,69.7977,96.71,79.3163,61.5494
1050,72.2192,96.0211,77.2006,62.4212
1080,69.1826,89.038,76.2617,62.9087
1110,67.6955,94.873,75.1838,62.774
1140,66.9658,100.068,94.9525,62.7702
1170,69.3059,94.2893,96.7835,60.3238
1200,68.3956,89.3014,96.738,77.5341
1230,65.3078,92.2262,97.1644,77.1834
1260,63.9866,119.676,101.126,75.8204
1290,70.1942,125.835,95.4219,74.5964
1320,68.9576,118.075,101.352,77.7595
1350,67.178,119.782,101.023,75.1102
1380,70.2109,115.067,98.3398,76.7115
1410,67.9745,121.027,94.2771,77.0892
1440,65.8536,110.709,94.9434,76.924
1470,67.1648,124.23,98.2801,76.4127
1500,70.4867,119.762,100.868,75.8992
1530,66.663,122.159,96.3373,79.3719
1560,63.1619,93.9732,67.0088,51.026
1590,55.0518,87.9684,47.3132,55.6827
1620,55.9258,86.1116,47.3031,51.5181
1650,54.824,80.4024,43.5488,52.3286
1680,56.6027,77.9697,43.1186,50.6592
1710,54.4664,80.1872,47.8134,56.4627
1740,53.8685,83.221,48.2197,52.977
1770,54.1894,84.6123,50.3426,53.2017
1800,60.3909,82.4255,66.0385,52.7431
1830,59.0746,82.9465,64.0979,52.3833
1860,59.871,87.588,66.4659,48.2303
1890,60.4836,84.1998,64.3167,53.8301
1920,59.5208,81.9922,67.8326,51.9754
1950,59.6225,85.3953,61.7201,50.8002
1980,58.1526,82.5232,68.8063,54.2106
2010,59.777,86.4151,68.2766,53.9748
2040,57.0929,83.2469,63.6417,51.5302
2070,58.8146,86.5313,68.9326,54.7
2100,58.0706,85.3003,65.6729,49.5129
2130,60.8164,81.3664,69.5951,48.8536
2160,57.5147,81.1811,69.1124,52.8004
2190,55.9253,75.1228,45.679,35.6616
2220,55.7721,56.2985,48.0702,37.7731
2250,54.5794,61.5724,45.0506,34.8964
2280,53.5148,63.8822,43.6125,40.8923
2310,58.2712,68.1146,47.844,33.7849
2340,57.9435,62.6936,46.6279,37.2153
2370,58.9645,65.4263,43.6048,36.5696
2400,56.6106,57.1605,45.3437,37.5877
2430,54.8508,64.3337,48.3391,38.5285
2460,54.1965,56.443,44.7638,37.7817
2490,53.5744,59.0184,47.3582,37.9729
2520,53.6458,61.7884,47.8471,35.7679
2550,52.154,63.1721,46.2237,37.2605
2580,53.5182,62.0511,45.9125,33.6533
2610,63.7294,70.2563,56.0437,34.5347
2640,66.6705,71.5464,52.7612,33.8728
2670,54.724,62.3575,53.918,39.1471
2700,56.1906,59.1548,55.3488,38.6126
2730,57.2582,68.3055,56.3715,36.3153
2760,58.9796,66.2734,55.6273,37.0902
2790,56.0372,64.4175,51.8751,36.3676
2820,58.4783,64.3344,49.2311,36.6894
2850,55.8561,66.9299,51.6487,35.109
2880,55.403,63.184,56.3274,35.9572
2910,56.9721,67.5842,57.8735,36.7508
2940,57.0957,68.1731,52.144,32.0855
2970,58.1131,63.0346,56.8172,36.2575
3000,56.3478,64.5596,51.9727,35.2204
3030,56.4004,72.4277,54.8603,34.8213
3060,59.4958,63.0437,52.8313,36.976
3090,56.3916,60.7305,50.1298,35.0454
3120,57.8988,70.1188,55.0527,37.4884
3150,58.0367,61.4528,51.5273,37.3646
3180,67.0323,68.6693,62.1911,34.8203
3210,67.9416,70.811,60.4295,37.485
3240,66.9558,80.3435,57.6058,35.5059
3270,65.8674,72.5212,61.537,35.909
3300,67.91,73.192,61.8307,34.5838
3330,66.7257,70.6891,59.7051,38.5718
3360,66.9609,74.6235,64.9324,35.5301
3390,67.7065,71.4045,63.204,39.7104
3420,65.4136,71.0306,57.6805,34.4201
3450,65.2179,74.6984,62.2887,33.1823
3480,67.6586,84.0088,60.1883,36.4983
3510,69.766,87.0066,66.4773,34.0146
3540,72.1204,89.1504,63.4347,36.374
3570,70.375,80.6085,61.2717,33.3834
3600,69.4941,87.389,61.662,31.3685
3630,73.5431,79.8596,62.2006,35.0868
3660,72.6943,81.1533,61.4319,37.835
3690,72.6108,83.3051,66.9557,36.0079
3720,74.6481,86.5472,60.9275,35.6601
3750,80.434,89.8674,61.2838,37.5024
3780,78.6016,81.3208,66.8374,33.0737
3810,82.4881,89.3221,64.6727,34.4804
3840,79.6179,85.3485,63.0826,36.2913
3870,81.2496,86.5296,66.8873,34.4697
3900,79.5685,84.4786,63.4577,37.9858
3930,78.4107,80.0899,62.6955,37.767
3960,79.1637,78.2027,64.2455,37.9042
3990,77.5634,89.8236,65.4139,36.7468
4020,79.7123,84.175,65.566,35.2371
4050,79.4797,90.0442,63.6399,34.4069
4080,80.1208,83.9763,60.4326,38.1462
4110,75.4055,92.4808,68.0427,38.9985
4140,78.2515,86.8227,59.2877,38.5029
4170,76.1078,89.945,62.0654,38.9359
4200,76.2445,80.2151,57.9605,36.6904
4230,72.9262,87.802,69.8122,39.0739
4260,75.0081,88.1576,64.5225,36.3167
4290,71.5179,92.9494,62.7997,32.9904
4320,73.0751,93.0491,61.3076,35.8743
4350,71.2471,90.4356,59.2391,35.6831
4380,71.1361,84.619,62.6989,34.9773
4410,71.8711,93.179,63.7299,33.3646
4440,71.1112,82.8494,61.0552,34.9133
4470,71.8837,88.7136,64.2979,36.4377
4500,71.8548,85.0404,64.9323,37.2555
4530,70.1343,84.6838,61.4678,34.0219
4560,72.6561,94.3679,66.4842,37.3138
4590,69.7409,87.1791,64.3567,38.1959
4620,72.2596,85.8832,63.6584,34.7677
4650,72.1992,87.0096,62.6457,37.5098
4680,72.0935,82.8933,65.3416,37.8395
4710,70.7351,89.7877,62.1099,35.9504
4740,72.3412,85.3051,59.2675,36.9067
4770,71.9995,88.3737,60.93,33.6733
4800,68.9943,93.2593,62.3488,35.1925
4830,71.106,87.3877,60.0285,35.8931
4860,70.8697,85.7008,65.5634,38.1278
4890,72.5327,84.6197,64.6558,38.2616
4920,71.3438,87.9094,61.8041,35.1157
4950,71.0283,80.2538,63.5915,38.3069
4980,74.4994,88.3281,65.5634,39.5627
5010,73.07,89.4768,65.84,33.5151
5040,74.5435,90.3867,62.8872,34.2063
5070,74.5783,83.9102,59.6192,32.2986
5100,74.0076,82.6833,63.3299,36.9584
5130,75.6027,90.2631,63.0894,34.9267
5160,76.235,86.9338,58.8419,39.7138
5190,76.1002,81.2321,59.5461,34.4652
5220,76.9801,86.9844,58.0233,35.0784
5250,78.0048,87.8903,60.8318,33.9732
5280,75.118,87.1551,63.3737,36.8817
5310,77.812,84.7061,64.0916,38.397
5340,75.3775,84.3874,60.2956,36.152
5370,75.7305,82.7731,65.2168,32.9386
5400,76.5877,83.3494,63.1006,34.9906
5430,78.6487,87.3789,58.7187,36.9675
5460,77.3766,81.1873,59.0654,35.2174
5490,79.6695,84.9107,61.0152,36.949
5520,80.0054,80.0635,60.4198,34.4567
5550,78.8414,92.0358,60.9114,34.5494
5580,77.6007,95.2333,61.0091,37.22
5610,80.1659,88.0374,61.5153,34.8275
5640,81.2769,86.1472,64.3496,33.3031
5670,78.0369,93.2257,63.5077,33.9622
5700,78.0979,91.8514,61.6272,37.917
5730,80.3569,92.6541,65.5189,34.7604
5760,78.0771,87.1445,63.8928,37.059
5790,76.7952,90.0249,61.4466,33.9314
5820,76.9952,84.2765,63.5803,34.6001
5850,77.304,87.7896,65.0852,36.274
5880,77.385,84.2566,61.227,38.4562
5910,76.5873,86.3034,61.1677,33.8788
5940,78.9692,90.6747,60.4904,35.8958
5970,79.1295,83.3159,64.2071,35.6361
6000,77.1287,91.4568,62.4174,35.294
6030,79.3524,89.6941,65.4619,36.771
6060,78.7105,90.0925,62.755,33.9435
6090,76.4987,88.9307,60.9603,34.7755
6120,79.187,82.0625,61.7991,33.715
6150,77.1855,83.3094,63.0567,37.6034
6180,78.6205,89.6894,64.4482,34.8102
6210,77.475,87.5827,63.5478,34.9628
6240,76.7444,87.0481,62.9827,34.8099
6270,77.2633,88.7172,60.8173,36.5773
6300,76.982,83.7961,60.438,33.2816
6330,77.4,84.9685,65.591,33.0729
6360,79.4737,87.9941,59.7954,34.4936
6390,78.5116,88.524,63.6905,34.6125
6420,77.5299,85.2556,60.8366,34.7751
6450,78.4167,87.3411,64.8148,36.0384
6480,77.7449,89.3881,62.7127,34.6715
6510,78.8272,82.9059,64.0645,34.4851
6540,78.9753,82.7748,60.232,34.2465
6570,77.9119,82.6273,62.4236,34.9609
6600,77.6108,86.4663,62.1919,34.1767
6630,78.6854,88.8775,60.7034,38.0548
6660,79.409,89.4568,62.1287,38.2185
6690,78.3951,82.7248,64.2673,37.0486
6720,78.7402,81.8405,64.4997,35.9694
