Time,FC,PAS,PAM,PAD
-1,65,96,97,74
0,71.5,105.6,106.7,74
30,71.425,106.915,108.415,74
60,70.2256,105.035,106.398,74
90,73.1693,108.033,106.277,74
120,71.2701,106.165,106.583,74
150,78.1951,106.42,117.645,74
180,77.7867,106.55,118.477,74
210,72.0447,103.174,107.732,74
240,71.1139,107.866,105.984,74
270,72.1404,103.954,104.29,74
300,71.7866,105.551,106.451,74
330,71.33,107.57,106.225,74
360,71.4321,107.648,108.842,74
390,71.658,105.369,106.26,74
420,70.2028,103.636,107.182,74
450,69.3649,106.691,103.114,73.7293
480,71.5902,106.633,110.179,72.7299
510,70.5387,104.473,105.78,74.4937
540,69.9572,104.764,110.347,75.1633
570,73.3465,103.925,107.493,74.5934
600,68.8816,105.89,106.707,74.6955
630,70.6752,107.782,110.758,73.241
660,70.2704,107.693,106.627,72.5901
690,70.0475,108.068,107.656,74.4907
720,72.7225,104.905,103.573,74.191
750,73.2761,105.281,104.687,73.1111
780,73.2431,106.832,106.137,72.5682
810,70.875,105.928,106.429,73.3467
840,71.3521,109.899,105.135,76.3172
870,72.1853,86.2023,86.7349,57.1288
900,69.9253,84.0028,88.6778,61.9915
930,71.516,82.9123,84.6071,60.8079
960,71.4035,78.0163,80.38,61.0146
990,66.0658,88.5581,90.1315,58.9449
1020,63.6775,77.3777,82.7186,60.2262
1050,65.107,82.0099,87.1243,58.9384
1080,64.2294,81.9674,83.0634,57.5701
1110,68.725,77.1252,83.7473,59.6332
1140,64.7216,87.3461,83.6086,59.7268
1170,64.1186,79.4734,82.3785,60.5817
1200,61.5252,81.8556,89.869,57.5991
1230,64.4934,79.6751,82.9649,62.106
1260,67.9739,108.736,105.406,75.0617
1290,66.4106,98.5628,110.458,73.031
1320,60.8298,106.591,105.417,77.3174
1350,62.7888,102.803,109.306,74.2182
1380,61.5269,104.735,107.298,72.887
1410,60.6874,103.099,104.846,74.9021
1440,67.7365,108.532,108.049,76.1325
1470,63.6062,109.808,110.04,75.5761
1500,65.2939,109.866,105.718,74.9522
1530,65.5707,107.259,104.905,74.2944
1560,68.5785,110.51,108.776,78.6022
1590,63.7986,110.12,105.881,69.1944
1620,56.0303,86.0116,77.397,64.0811
1650,53.273,74.0815,51.5959,52.5815
1680,51.7556,69.0517,50.5487,55.0986
1710,55.9602,73.6474,51.5275,53.0505
1740,51.9355,71.6773,47.6036,54.42
1770,55.4207,69.0025,49.6951,52.8413
1800,54.5549,68.8902,50.3071,49.2684
1830,54.9292,73.4273,46.0357,51.8542
1860,61.468,69.5556,64.8383,55.7955
1890,57.0494,66.7264,69.7823,55.0289
1920,59.6921,67.1647,72.8072,53.3563
1950,57.4202,67.7466,67.8931,49.437
1980,57.2379,69.054,68.5431,53.3486
2010,57.1972,73.5455,67.754,56.6551
2040,55.706,68.9652,71.6091,55.6923
2070,57.1533,75.8418,69.9368,52.4506
2100,60.2383,67.5661,68.8963,53.7279
2130,57.0975,63.7471,74.1564,55.5051
2160,57.6791,72.3656,69.1451,52.4889
2190,58.8742,68.318,74.8248,52.6309
2220,56.6627,70.0858,69.8011,53.2334
2250,59.926,67.8732,71.0381,53.5278
2280,58.1186,70.3736,71.4765,54.2616
2310,50.8245,61.002,46.1836,47.0352
2340,52.0982,51.021,47.156,38.7583
2370,51.2007,48.0146,51.0354,39.1606
2400,59.2712,52.1158,52.9212,39.615
2430,56.0819,48.5567,54.953,38.8725
2460,58.3774,47.9834,54.4444,35.8321
2490,53.0331,52.9716,50.3228,36.2578
2520,58.3694,52.0587,51.9212,35.0396
2550,51.6363,47.8867,50.6218,34.3127
2580,54.8898,52.3672,52.006,33.8405
2610,51.0695,49.4397,51.0513,35.4102
2640,50.9197,50.1924,51.9254,35.8054
2670,53.2352,53.0756,49.1682,38.68
2700,52.3445,49.7441,53.9985,38.8876
2730,52.0848,50.4746,52.1381,40.6115
2760,52.5655,47.0229,56.2761,38.1918
2790,53.1196,50.1255,54.7651,32.3664
2820,64.194,61.2637,65.4199,35.4884
2850,66.483,59.1654,61.8786,34.9052
2880,56.8683,61.7738,59.9345,35.9068
2910,56.2562,57.8013,63.5126,37.1631
2940,55.0591,55.1704,56.6387,34.5108
2970,52.9904,53.2675,58.4733,36.9933
3000,56.2406,54.0589,56.9908,37.5313
3030,55.4903,54.1665,58.8988,42.068
3060,59.174,58.4372,58.6413,31.9807
3090,58.9797,63.5868,58.7656,36.4814
3120,58.7699,59.2026,61.2599,36.4366
3150,58.0568,58.5497,57.1259,36.0838
3180,55.109,51.0228,59.7955,36.913
3210,53.7715,57.0519,57.2464,40.6534
3240,57.7237,56.06,55.1771,36.4032
3270,53.475,61.7949,60.8874,37.0504
3300,51.4919,62.1971,54.1483,38.4531
3330,56.7448,58.2451,53.1966,36.2287
3360,55.2461,61.3832,61.2896,36.0982
3390,55.6942,59.0795,58.8389,35.6181
3420,55.2991,58.2387,58.2435,37.6806
3450,53.4275,56.0868,54.3756,37.0035
3480,55.3804,62.4562,62.9392,39.2127
3510,56.7066,63.1633,61.1058,41.0771
3540,53.1561,57.3962,57.9375,36.8943
3570,55.2157,58.7162,60.5342,31.9791
3600,58.4381,62.4341,56.2086,41.6475
3630,55.2607,58.4277,56.9469,37.9521
3660,55.4366,63.4881,58.6713,36.0167
3690,65.4928,72.0537,68.4613,37.9731
3720,62.2094,75.1054,64.2342,36.5286
3750,67.869,67.3104,64.3533,35.0771
3780,64.9402,75.9737,64.8203,36.8819
3810,63.4365,74.8593,66.1289,36.5979
3840,67.4331,73.8409,64.1661,38.1251
3870,69.0677,70.5061,67.1411,39.2458
3900,67.7573,68.8765,63.2223,39.6729
3930,67.7278,72.13,65.0363,34.5205
3960,70.7868,73.7198,67.8664,34.19
3990,69.9775,67.5866,66.8945,36.3775
4020,72.7695,71.2886,65.763,38.3599
4050,76.1637,69.5625,68.4393,36.9368
4080,76.3821,71.8024,63.7475,35.1422
4110,75.3131,73.2619,71.8705,36.3786
4140,79.4351,69.9651,71.4653,36.06
4170,76.8816,69.7055,67.5474,38.9323
4200,74.2833,70.2631,71.7454,36.9319
4230,76.4554,68.7612,70.3408,35.4599
4260,79.3447,75.6813,72.7337,36.9406
4290,80.6112,71.5185,68.3333,38.6833
4320,79.3749,68.7738,77.0505,36.8617
4350,79.1273,69.098,71.6532,35.5049
4380,78.4578,69.7143,72.7341,31.6696
4410,79.8599,68.8176,70.2555,39.4022
4440,82.6186,70.9092,69.9508,40.5362
4470,79.4725,74.0983,71.9543,36.6421
4500,82.5011,73.7515,73.7501,36.1614
4530,78.1791,70.9761,71.4722,35.2911
4560,80.0004,75.1902,71.0944,37.9457
4590,81.8909,75.7731,71.2621,36.8533
4620,77.4218,72.5428,68.8583,37.6173
4650,77.8029,72.6548,71.7296,37.9804
4680,79.5988,73.3254,68.0708,37.4919
4710,74.5225,73.4723,67.7947,37.872
4740,76.1311,78.8311,71.5745,36.7348
4770,72.9057,71.6154,69.6201,40.2379
4800,76.616,72.7052,71.0472,36.3023
4830,75.3539,68.736,71.004,37.3105
4860,74.7604,69.7226,72.5649,34.1504
4890,71.9028,68.831,74.1114,37.5803
4920,73.0199,70.5885,73.1145,38.7138
4950,72.8195,73.9302,72.7347,35.6664
4980,72.2541,75.2893,77.3661,38.9511
5010,74.5986,69.7422,70.459,35.4445
5040,74.0441,74.1693,71.5274,40.886
5070,72.155,69.4152,71.8068,39.7582
5100,72.6657,72.7205,74.8106,38.9545
5130,73.6326,72.6672,72.8286,37.9815
5160,69.3928,75.5429,69.2938,40.7159
5190,72.4851,71.9378,72.2028,38.7518
5220,71.7882,75.6048,72.9268,38.9479
5250,69.7529,76.4747,71.7756,34.9456
5280,72.3539,76.4949,71.4604,33.6434
5310,74.1288,76.3102,69.1793,35.8806
5340,73.8969,74.7595,74.5826,34.9924
5370,74.7872,71.9769,71.7437,33.5661
5400,75.1292,76.1181,70.7795,42.1481
5430,76.6213,69.078,72.0382,37.7733
5460,76.1298,75.1808,71.2613,36.1516
5490,76.1334,70.7032,69.5102,38.1072
5520,76.1463,76.4182,70.2994,37.293
5550,79.5596,72.3568,72.449,34.7585
5580,78.5187,69.9638,72.6936,33.6858
5610,77.5935,76.2235,73.2463,36.971
5640,77.7383,73.4693,70.9226,41.5993
5670,79.1083,75.2915,74.7631,36.5174
5700,76.0652,74.0849,68.3149,34.9679
5730,83.026,77.7343,68.7615,40.8187
5760,78.5707,77.8557,69.7738,37.3556
5790,79.4145,76.2255,71.9395,34.711
5820,80.6389,73.9723,71.0076,37.6627
5850,77.2407,75.5732,70.2499,33.2248
5880,78.0831,79.528,70.6119,37.0071
5910,78.1482,73.4812,67.7981,38.1478
5940,74.8518,75.8669,69.3559,36.8647
5970,78.461,78.7889,69.7339,36.2868
6000,81.1696,76.02,71.5966,36.5857
6030,77.8483,68.6962,70.6862,33.8068
6060,75.1407,76.6409,71.9021,33.9126
6090,78.5328,76.4356,74.7789,33.6314
6120,78.3744,78.0639,66.3068,33.6341
6150,79.6855,79.3842,74.8489,32.0024
6180,76.334,71.8618,70.9822,36.2515
6210,79.5586,78.2895,73.545,38.9897
6240,81.5568,73.8304,70.751,38.1675
6270,79.8465,73.8401,71.5505,31.6575
6300,78.8723,78.2866,71.5267,36.5812
6330,78.5699,76.0709,73.3033,33.4463
6360,80.4929,76.8185,70.2508,35.2071
6390,80.9629,77.753,69.7733,32.4325
6420,79.6115,83.0172,71.3914,32.7335
6450,78.7895,76.2301,70.1131,36.8215
6480,79.4749,78.9202,67.6533,33.3501
6510,79.9271,75.1226,70.2569,34.7146
6540,82.5623,78.1027,72.9233,34.7246
6570,80.9671,78.6262,69.5794,39.051
6600,77.0778,83.0575,66.638,35.1465
6630,81.2044,79.5763,74.3247,34.4163
6660,81.5279,79.632,70.8476,35.7992
6690,78.4773,76.5128,72.07,33.5703
6720,78.3565,75.9111,76.6067,35.3524
6750,81.0898,77.4114,68.1899,36.5808
6780,80.3073,77.8665,70.8431,34.3371
6810,78.7262,76.5943,70.0263,36.1017
6840,79.3781,79.5898,69.5373,35.7072
6870,77.9665,74.6001,74.9172,34.4166
6900,78.4007,82.4132,70.4351,37.6478
6930,77.608,75.9726,70.3412,37.1197
6960,79.4608,82.3164,73.2166,36.9639
6990,78.8683,78.922,69.8769,37.0656
7020,82.2314,79.4432,70.6096,37.3828
7050,78.9821,78.4809,66.1399,36.5111
7080,77.9469,82.0257,71.6913,37.058
7110,79.2708,79.2926,66.3231,36.1178
7140,82.8954,77.5567,73.1389,36.3432
7170,80.302,80.5146,73.4221,34.3268
7200,79.406,80.5421,70.2378,35.3967
7230,77.4073,79.9884,71.5638,33.8618
7260,79.5487,78.4232,74.9175,31.8746
7290,77.4495,81.1149,71.671,35.0945
7320,78.6549,81.069,71.2664,37.1643
7350,78.7543,79.0494,68.7544,39.1068
7380,81.2318,82.6975,72.6361,40.1948
7410,77.6319,80.6341,69.8482,35.1644
7440,78.2983,79.0086,72.7257,35.9664
7470,79.9617,78.4632,73.7102,36.6675
7500,77.0524,76.6399,72.1717,37.7797
7530,84.787,80.6884,72.4345,37.1643
7560,85.9563,77.0557,72.1743,39.1995
7590,81.9653,79.0598,70.8965,38.6632
7620,80.6061,79.2814,67.9032,33.5029
7650,85.5411,76.4995,72.616,34.1107
7680,83.4707,83.2127,71.3449,36.7121
7710,83.7795,78.7526,68.6145,35.9643
7740,86.5385,78.0449,70.5341,36.8675
7770,87.2426,80.7344,71.3382,35.3085
7800,86.5028,80.499,71.3964,35.8409
7830,87.2998,78.4205,73.5488,33.7394
7860,90.1919,79.3159,69.575,36.8077
7890,87.4966,80.0555,68.9324,37.1946
7920,86.4138,80.5321,71.6651,33.377
7950,86.825,75.2469,68.6835,39.4778
7980,84.9018,80.9826,68.1793,36.9863
8010,88.2301,75.7573,71.7446,35.7158
8040,85.0924,76.9303,68.8993,38.0652
8070,89.1398,76.9817,70.9115,36.7827
8100,89.9091,75.8456,68.5166,35.9276
8130,87.7236,79.0472,71.0464,36.6769
8160,89.2645,75.226,69.1058,36.3383
8190,88.3081,75.5537,71.0568,37.6357
8220,86.6774,76.5798,70.1687,39.9002
8250,86.8607,77.4882,69.998,38.2617
8280,88.3164,76.797,72.2957,35.7122
8310,86.6482,78.234,68.772,38.7716
8340,86.884,75.9246,68.1953,37.22
8370,72.3889,61.7023,57.4802,39.8446
8400,70.0437,62.4096,55.7109,36.9123
8430,69.5673,63.1009,55.0513,36.0648
8460,72.8606,63.0105,56.3799,38.2162
8490,71.0326,63.518,54.7226,37.6021
8520,70.6697,60.571,56.2987,36.4268
8550,71.1009,55.7057,54.6757,38.0516
8580,71.1706,59.9707,54.2879,36.7917
8610,71.0786,57.824,51.5529,38.5015
8640,69.8948,57.4932,54.445,37.0489
8670,70.1914,60.3035,51.9059,36.3476
8700,72.4283,58.7797,53.5066,36.7055
8730,71.5925,58.7085,53.2238,39.4989
8760,73.5014,54.9972,55.01,37.7376
8790,69.7503,59.8752,54.8593,38.3586
8820,72.8785,59.1974,54.1541,37.1731
8850,70.5556,60.206,54.7328,37.947
8880,71.113,59.2359,53.9836,38.6942
8910,72.6264,55.0965,54.0343,38.1335
8940,72.36,57.1754,53.8103,37.169
8970,62.722,50.1407,45.709,36.4418
9000,68.9592,66.1093,78.968,48.0935
9030,68.1279,84.3191,76.8167,60.4825
9060,68.9619,86.0625,77.7267,59.1797
9090,71.2252,82.5972,77.1429,57.8056
9120,71.9686,86.2585,80.6923,59.7803
9150,71.5754,85.4511,78.0116,59.203
9180,68.2299,81.7947,80.5512,57.7206
9210,69.0893,82.1937,78.112,59.185
9240,68.9656,86.344,76.8918,58.3495
9270,69.3791,82.0998,78.1881,59.441
9300,71.7136,84.8771,77.9549,59.6218
9330,71.1478,83.8487,80.8791,59.7771
9360,68.9219,86.6585,78.9889,57.4854
9390,70.5688,86.2439,80.0634,59.8415
9420,71.6119,85.4541,76.7863,57.6638
9450,71.2905,83.5976,80.2404,57.2744
9480,68.7858,86.4096,78.8882,59.2868
9510,71.9991,86.3393,78.0732,60.2989
9540,69.8342,85.0198,79.3899,57.9096
9570,67.9032,85.0191,76.9239,58.1146
9600,70.2135,84.8747,78.8619,57.7348
9630,69.7538,83.3275,76.802,58.2452
9660,67.8317,81.9486,79.203,60.1245
9690,69.5621,83.9797,80.8477,59.447
9720,69.1539,84.3479,78.0798,58.0592
9750,69.399,85.177,77.665,60.2216
9780,68.9956,86.3124,77.4146,58.1791
9810,69.9288,82.8928,79.6276,57.1748
9840,71.3889,82.7789,78.0997,58.0501
9870,70.0228,83.6019,79.6295,59.0154
9900,69.5656,83.2107,78.528,60.1293
9930,70.9143,83.8945,79.0098,57.11
9960,71.7795,86.356,78.3863,58.0815
9990,70.0945,85.0489,77.6043,60.0965
10020,69.9534,83.7493,77.5739,56.9472
10050,70.4634,86.4969,77.2303,58.6711
10080,68.2383,84.1411,80.0995,59.3711
10110,70.9566,87.0359,80.3252,57.8679
