Time,FC,PAS,PAM,PAD
-1,79,117,85,78
0,86.9,128.7,93.5,78
30,85.4459,128.776,91.6297,78
60,84.8684,126.679,92.1137,78
90,88.7109,131.464,91.7067,78
120,88.6149,128.368,92.7737,78
150,96.7259,126.777,102.614,78
180,95.1061,128.318,100.846,78
210,88.6228,129.967,102.477,78
240,87.6927,128.833,105.09,78
270,84.8731,126.097,95.2559,78
300,85.9459,125.998,94.5537,78
330,84.7733,130.893,91.417,78
360,85.9887,128.044,91.7815,78
390,87.3267,129.32,95.0976,78
420,84.8929,131.452,95.23,78
450,86.8471,125.05,93.5087,76.5071
480,87.464,127.918,91.8898,78.6497
510,86.4031,129.739,92.3133,76.294
540,86.3239,131.353,94.689,79.2662
570,87.2507,128.528,96.1829,77.994
600,88.8103,129.782,92.2005,77.7425
630,87.9694,124.439,95.7573,79.7283
660,88.4105,123.45,92.6601,79.5586
690,87.7398,128.91,94.8556,78.1966
720,86.8828,125.11,92.3007,79.6965
750,85.0862,128.647,91.7447,79.6732
780,82.9415,127.467,93.6713,75.8915
810,85.79,103.193,72.3311,63.2423
840,85.3573,98.3596,73.542,66.6655
870,84.5907,109.182,75.4657,64.2765
900,81.1242,105.168,75.3042,67.0691
930,81.4759,104.92,71.6003,63.3624
960,81.0659,97.8847,72.0946,61.3466
990,80.2789,108.151,77.5061,63.3545
1020,81.4774,98.3759,74.6754,65.2086
1050,79.0434,103.869,78.9111,62.4575
1080,78.3633,103.015,93.7722,64.6882
1110,74.5455,105.237,92.8755,60.4321
1140,80.4154,126.699,97.1418,75.6205
1170,77.7732,131.304,96.1599,76.5194
1200,78.5002,126.799,92.1119,75.6298
1230,77.7496,128.241,90.7921,82.3258
1260,72.0732,112.091,82.5812,65.9514
1290,66.2856,89.9467,44.5634,52.4646
1320,65.7035,87.3725,43.537,52.942
1350,65.8129,84.166,43.8703,49.8335
1380,64.5564,93.6313,42.3114,54.9509
1410,65.2501,90.6285,41.7103,53.5655
1440,63.8407,84.0701,42.8958,51.9299
1470,63.296,94.0206,42.6678,50.8275
1500,69.8593,90.6641,64.5641,56.3429
1530,69.634,85.4994,64.2003,51.027
1560,69.0244,94.7648,62.3737,53.2265
1590,69.1279,88.1856,62.3499,48.051
1620,68.8743,87.844,65.762,53.6979
1650,70.0486,89.6084,65.0657,54.1656
1680,70.3584,94.4389,62.6926,52.3049
1710,70.6257,87.4501,64.7016,52.8397
1740,70.3758,92.5632,61.6659,54.909
1770,70.4723,96.1916,62.6187,52.3258
1800,69.8859,86.2165,66.0627,50.8715
1830,62.9837,71.4978,54.3052,48.9512
1860,64.6255,68.4218,41.0596,39.084
1890,64.2262,62.4078,39.88,38.5655
1920,64.3248,65.7875,42.5197,42.3787
1950,63.6417,64.6626,43.8258,43.2446
1980,61.3367,62.183,43.2658,37.3417
2010,64.658,62.3077,41.9205,40.2396
2040,64.5746,66.5415,45.0274,41.3936
2070,63.7791,60.2177,45.9486,38.583
2100,63.0343,66.795,46.4549,37.0535
2130,63.2881,63.7674,39.7223,34.0899
2160,63.1135,58.6721,43.9841,37.6219
2190,60.1201,64.3192,42.442,37.5619
2220,66.294,69.2713,50.2125,36.2021
2250,81.5297,78.6638,57.8262,36.8233
2280,82.6694,84.649,56.2938,36.4775
2310,70.038,68.7691,51.1976,39.4938
2340,70.4103,73.8366,51.3199,33.4178
2370,69.1487,74.5066,49.4091,32.341
2400,69.4577,75.9981,56.5566,40.847
2430,70.2894,71.1802,49.2929,36.9074
2460,68.4841,72.7064,47.5115,39.64
2490,69.7345,73.4843,47.1412,36.7387
2520,66.0495,74.8924,53.4329,41.7003
2550,69.8558,71.5447,52.4636,38.8934
2580,69.8761,66.8785,51.6001,36.8214
2610,65.5206,63.9334,53.168,36.7628
2640,69.5907,74.544,49.0995,39.2837
2670,67.4954,62.8546,48.2032,34.0755
2700,66.0651,68.7583,48.2646,38.8807
2730,68.8002,72.9023,49.4968,33.5595
2760,79.9493,83.0159,61.1718,37.8275
2790,76.909,81.8502,60.2642,35.9819
2820,77.1942,86.6901,57.3613,36.4292
2850,78.7012,77.134,61.1543,39.1664
2880,79.126,90.5183,57.3953,41.1541
2910,76.3986,83.4297,58.6913,34.9053
2940,76.8923,90.7464,61.2712,36.0232
2970,79.4826,81.715,57.5184,42.6427
3000,81.1405,88.4031,58.4902,37.2978
3030,78.7641,81.8102,60.8746,35.426
3060,77.8135,82.7481,56.524,42.7272
3090,83.3134,89.1855,63.0723,36.8602
3120,82.6343,85.5755,63.4772,37.2002
3150,80.9237,87.8292,65.3747,40.9188
3180,85.3748,86.6548,62.6326,40.2361
3210,82.4227,90.7177,61.6763,33.6869
3240,85.6181,93.1211,62.6169,34.8386
3270,84.6068,91.6933,59.1003,36.0822
3300,87.5413,90.2415,62.897,35.591
3330,91.153,94.0507,62.4224,39.458
3360,91.913,92.6521,62.2542,33.1322
3390,90.4959,90.1079,60.7725,36.0535
3420,92.7758,95.3263,63.3025,38.1289
