Time,FC,PAS,PAM,PAD
-1,78,103,105,82
0,85.8,113.3,115.5,82
30,84.1663,113.986,113.949,82
60,87.7587,114.656,113.148,82
90,86.761,111.032,113.904,82
120,84.3811,110.513,114.081,82
150,96.2962,110.877,127.268,82
180,92.2195,112.982,125.628,82
210,92.5881,113.95,115.801,82
240,94.3429,113.875,116.136,82
270,84.6144,115.23,115.798,82
300,86.1472,114.112,114.189,82
330,86.8375,113.275,115.225,82
360,85.8115,114.465,115.482,82
390,86.9878,110.809,114.019,82
420,85.8136,113.418,116.137,82
450,82.8273,112.005,117.829,81.3713
480,88.0084,113.037,113.244,81.8105
510,84.3507,118.28,113.23,82.2353
540,88.206,113.879,112.099,81.077
570,87.7186,117.359,119.723,81.9428
600,87.0265,116.161,113.923,83.1205
630,83.1368,113.13,113.634,82.0483
660,86.6294,108.78,115.756,83.2351
690,87.2958,110.619,116.55,81.2411
720,86.3162,118.032,115.2,82.5516
750,84.6213,115.349,115.745,81.769
780,84.684,113.871,114.698,81.6687
810,84.8188,109.018,112.501,81.9797
840,83.999,113.845,116.721,80.1513
870,81.4746,94.381,90.9864,64.9362
900,83.9243,93.8284,91.4622,67.5662
930,84.7146,87.8512,93.7707,64.7495
960,83.0184,92.759,94.8846,62.3108
990,84.1051,80.0506,90.9616,66.3856
1020,83.4404,90.8588,97.3794,66.6433
1050,80.6282,88.276,92.7561,66.1766
1080,80.0313,88.2264,90.1186,66.133
1110,79.0885,84.8654,89.1451,63.3492
1140,82.1757,119.15,92.9172,82.1953
1170,79.7909,116.918,91.7064,79.3806
1200,75.3494,116.079,112.311,80.2218
1230,79.3267,112.249,111.625,81.7438
1260,77.8097,114.799,117.514,80.3196
1290,77.8272,116.634,116.393,82.3164
1320,75.2773,113.563,114.045,81.4499
1350,76.5081,108.606,115.366,82.3401
1380,80.2983,112.801,113.052,83.7519
1410,76.78,112.223,111.853,80.2966
1440,77.5956,117.523,117.328,84.0309
1470,75.9886,115.027,115.246,82.3337
1500,74.4116,85.2808,80.8323,71.7623
1530,66.5348,84.2802,55.9373,59.7949
1560,65.7082,74.8993,50.766,58.6135
1590,66.5959,79.1632,51.9071,56.1318
1620,62.9818,79.4589,55.7944,56.7308
1650,64.9692,77.3364,52.2526,59.0906
1680,67.0915,83.408,54.3816,55.7665
1710,68.1289,74.2736,54.9436,58.5716
1740,71.9558,68.5544,77.6991,60.3203
1770,71.0068,79.3538,70.504,55.1906
1800,69.751,72.3914,77.7697,55.6057
1830,70.5227,76.759,75.5688,56.5312
1860,68.9321,69.2972,76.0518,57.448
1890,72.8773,72.3382,71.7769,58.3287
1920,69.071,75.6521,74.2234,56.132
1950,69.5902,75.6826,73.4914,57.9252
1980,72.7128,72.2299,72.6195,59.1319
2010,73.5132,77.7776,73.8803,55.5191
2040,70.5129,70.5993,78.0154,55.5481
2070,71.8465,74.7065,75.2186,55.1319
2100,70.7992,72.4059,77.4444,58.7339
2130,71.5894,78.5737,76.2005,56.7177
2160,68.5656,77.2136,70.0556,56.5183
2190,67.6798,52.4664,55.2739,49.4332
2220,61.5829,45.7741,57.0212,41.529
2250,64.9859,53.6737,54.6792,37.2885
2280,70.8655,59.9053,58.9371,39.0617
2310,69.3967,47.9496,58.7136,41.1846
2340,67.9845,56.9168,61.5756,40.8212
2370,65.9554,58.4528,64.6041,43.1446
2400,81.5859,62.4116,74.8527,43.9676
2430,80.6367,59.5769,74.656,37.0931
2460,73.1333,55.7295,61.2663,41.8512
2490,71.1986,54.9878,60.5039,41.5172
2520,67.0514,63.9962,61.409,37.5276
2550,64.8993,57.0794,62.7714,40.9193
2580,68.1209,55.0303,56.8433,38.07
2610,66.0503,55.7085,62.5519,39.2501
2640,68.0462,51.5316,63.1545,37.273
2670,65.2504,60.7422,62.8821,41.2568
2700,70.4087,61.074,58.4843,40.0484
2730,69.3867,57.5962,60.3555,43.4304
2760,66.6941,57.0723,64.3761,40.6334
2790,69.5069,55.3519,61.601,39.293
2820,68.7649,54.9805,55.7966,40.1639
2850,69.5446,49.1199,57.3913,41.0862
2880,66.4802,52.5949,62.7854,39.3095
