Time,FC,PAS,PAM,PAD
-1,72,101,100,63
0,79.2,111.1,110,63
30,78.6999,108.724,112.471,63
60,78.8433,110.539,108.006,63
90,78.0275,112.807,107.711,63
120,77.8157,108.537,107.275,63
150,86.1439,108.7,123.147,63
180,88.3374,110.656,122.668,63
210,85.8454,108.332,110.618,63
240,85.8355,110.317,109.699,63
270,78.9238,110.521,108.175,63
300,80.3631,110.015,108.335,63
330,77.6676,109.878,108.344,63
360,78.4779,109.446,111.281,63
390,78.2864,112.065,108.616,63
420,77.5959,108.89,108.259,63
450,78.5559,108.633,108.892,64.2433
480,78.3246,108.185,111.773,63.3797
510,80.7464,110.762,110.311,62.3948
540,80.1163,109.247,108.32,62.1928
570,79.0704,109.911,112.08,63.271
600,80.6079,110.381,111.042,64.0338
630,80.7739,110.678,108.866,63.2635
660,77.9629,113.971,109.283,63.8087
690,77.9653,109.197,107.583,64.2815
720,79.5707,111.154,114.014,64.3151
750,79.5825,110.207,108.539,63.4061
780,79.9643,109.973,108.08,62.668
810,100.424,87.7637,91.9301,56.2552
840,99.4816,90.9708,95.0518,59.7651
870,98.4132,88.4919,92.9918,59.4284
900,92.4731,78.534,95.1474,58.6108
930,91.4212,90.0372,90.4831,61.0364
960,93.0286,83.5198,90.4917,58.3529
990,94.9325,84.0313,88.2642,57.1344
1020,89.0886,84.0089,88.9149,59.8733
1050,91.7729,86.8115,87.5591,58.5595
1080,88.3953,82.7883,95.0819,57.9867
1110,93.6603,86.52,86.6677,56.9547
1140,91.4478,85.8826,90.1886,59.0486
1170,92.7981,84.1945,92.4397,57.8248
1200,90.1618,85.5879,92.0755,59.7699
1230,91.5932,90.1819,93.1775,59.678
1260,93.1618,81.9854,89.5246,58.9831
1290,87.9164,86.048,85.9465,58.5912
1320,90.4897,86.8583,89.9303,61.5795
1350,89.9518,84.5429,90.7988,55.6044
1380,93.0013,86.3964,90.4681,58.655
1410,89.2398,91.0633,91.2154,56.8338
1440,91.4792,85.4751,87.8381,59.4162
1470,90.3021,82.5823,93.2447,57.5546
1500,85.8149,60.9232,77.5152,42.336
1530,78.2459,63.2013,34.9631,40.7427
1560,82.5409,65.4278,34.8047,43.2101
1590,80.9701,61.4175,32.9636,42.3465
1620,79.6109,59.5458,40.6777,42.0151
1650,78.3383,56.6299,36.214,43.5329
1680,83.2226,59.3261,39.4668,42.9657
1710,103.337,49.4895,26.1778,36.0878
1740,89.5445,70.2959,66.8103,41.8879
1770,90.6919,65.6758,66.578,41.8136
1800,89.3114,67.8003,66.8506,42.6888
1830,90.872,73.0778,67.4348,42.7038
1860,90.6158,65.8473,66.071,41.9653
1890,87.8956,61.6958,70.126,41.7871
1920,89.7242,69.6994,67.4723,41.2926
1950,87.2371,62.8291,66.7861,42.0732
1980,88.2895,65.8583,67.6663,39.753
2010,90.4547,63.3959,65.6429,42.2954
2040,89.4385,67.2302,67.5015,42.7409
2070,83.5108,41.8221,57.1612,29.3036
2100,80.4143,47.7072,48.4905,27.2509
2130,82.4625,52.6552,47.6245,30.8027
2160,81.5743,47.3723,49.2604,27.9159
2190,82.8726,48.8712,45.167,31.0099
2220,81.0493,41.563,47.136,33.2201
2250,88.4599,54.8852,52.2194,28.9038
2280,84.2384,50.4383,57.2989,30.8817
2310,84.4166,49.7693,54.8385,28.8913
2340,83.3744,46.3726,52.9401,29.1376
2370,81.2606,46.6305,54.8052,29.511
2400,81.1902,49.7409,51.5568,30.9078
2430,82.0701,44.7473,53.3147,26.5921
2460,80.7287,46.2495,55.6731,29.9735
2490,97.1258,63.2001,68.3998,32.4499
2520,93.6338,57.7566,66.1467,30.7148
2550,79.8884,50.0538,57.7191,29.2834
2580,80.8671,54.9017,57.2485,28.887
2610,101.526,41.5927,52.7191,26.7858
2640,81.8248,53.9318,55.925,30.7499
2670,83.0617,50.6894,55.0091,29.1185
2700,80.7194,50.5297,57.4155,34.6669
2730,82.3765,52.1345,55.0468,29.1306
2760,80.7449,53.2752,58.1599,30.4299
2790,81.0932,54.8803,54.6937,29.9607
2820,82.277,53.6453,55.7287,29.9252
2850,79.5869,57.4094,55.515,32.2502
2880,82.3755,55.3336,58.2757,30.6099
2910,80.9946,54.4832,55.0666,28.8324
2940,83.2536,52.9558,57.3289,28.4516
2970,79.3221,58.3009,57.3128,31.5635
3000,80.3326,55.6975,54.6079,30.6568
3030,82.7517,55.3571,57.5229,29.2864
3060,94.3204,65.6586,63.396,29.2765
3090,93.527,64.4742,63.0343,32.6041
3120,95.5087,68.8396,65.5251,30.2018
3150,96.1005,67.0688,64.7458,28.9334
3180,94.6344,56.1481,63.3623,31.3682
