Time,FC,PAS,PAM,PAD
-1,76,133,105,77
0,83.6,146.3,115.5,77
30,85.4337,143.033,116.858,77
60,81.5605,148.4,115.595,77
90,83.3688,147.979,115.27,77
120,82.1312,148.107,117.675,77
150,90.1082,146.19,124.792,77
180,90.0041,146.897,125.326,77
210,91.1648,147.882,116.898,77
240,92.7189,149.309,114.669,77
270,85.5382,143.318,114.363,77
300,85.1815,148.629,116.774,77
330,83.8045,143.972,113.195,77
360,85.3882,149.786,114.053,77
390,83.4434,144.982,113.196,77
420,85.2735,144.574,115.457,77
450,84.6254,144.584,113.448,76.5049
480,82.3014,145.53,115.206,78.0471
510,83.0535,151.684,118.469,78.246
540,87.1819,144.082,114.29,75.9523
570,82.2249,144.83,116.306,78.6282
600,82.9924,146.69,118.397,78.4686
630,81.9097,149.984,116.384,78.0311
660,82.9551,146.081,113.989,76.9109
690,85.4545,149.494,112.221,76.0202
720,85.4953,144.183,117.042,76.5764
750,83.2768,145.052,116.457,76.8212
780,84.5248,145.348,116.804,78.2556
810,83.1513,145.831,115.141,77.249
840,83.5239,151.06,117.668,77.6607
870,82.2961,116.18,95.6621,59.22
900,78.2454,115.418,92.4457,60.2848
930,82.2807,119.824,90.9386,60.0694
960,80.3998,116.076,87.6142,63.4578
990,84.1809,116.785,93.7669,64.6672
1020,80.7102,113.624,90.9968,61.5726
1050,76.9343,115.772,89.3502,60.9857
1080,77.5085,113.169,94.4234,62.9401
1110,75.7404,122.336,95.672,58.1437
1140,72.5538,117.305,113.01,79.2861
1170,77.0049,119.132,114.036,76.7629
1200,74.4454,147.719,109.474,75.3813
1230,74.6508,148.444,113.997,77.0276
1260,73.8545,148.125,114.774,75.4533
1290,76.6652,143.684,113.885,79.6494
1320,76.311,149.507,114.85,75.3863
1350,73.7237,148.016,112.573,78.0621
1380,71.212,126.13,80.3035,53.9189
1410,61.6507,100.215,51.9792,50.5699
1440,64.9342,99.8688,47.917,53.9084
1470,62.9073,99.4882,53.1655,54.8906
1500,61.3172,105.264,53.1465,54.2804
1530,65.348,101.379,49.2325,51.5213
1560,64.6328,100.135,54.5407,54.269
1590,63.4438,106.387,51.7032,54.3071
1620,65.4634,102.505,72.1603,53.3557
1650,66.3391,100.05,72.6088,54.312
1680,68.1507,101.565,72.5098,55.3243
1710,65.7151,96.9495,73.7385,54.647
1740,68.0999,101.454,74.9819,55.1723
1770,69.2643,97.9932,75.5557,55.4962
1800,67.5534,102.52,76.8317,54.9913
1830,69.537,97.9826,70.7686,57.0257
1860,65.336,96.4223,74.678,52.3699
1890,67.5094,94.5576,79.1213,53.4136
1920,68.3814,102.27,74.3924,54.4028
1950,67.5083,102.133,73.333,51.4814
1980,66.0766,97.3177,74.31,52.7718
2010,61.5095,83.4762,55.7924,40.087
2040,61.6332,71.9641,52.6694,38.0071
2070,60.2888,73.6306,49.2175,37.1054
2100,60.857,69.1827,56.9229,38.6208
2130,66.5712,75.025,59.3258,36.7348
2160,66.5398,79.0934,61.1947,38.4992
2190,64.8633,77.6337,58.8192,41.2101
2220,62.1807,71.3351,60.0711,37.1775
2250,63.2325,77.3595,60.8284,35.4651
2280,60.9754,70.5718,57.8347,38.0592
2310,74.5288,89.1759,70.5823,37.1392
2340,75.0529,82.3007,70.4119,39.5508
2370,65.5398,79.7424,60.9839,33.0702
2400,62.3813,75.3023,59.5548,38.8408
2430,64.1005,74.7758,60.3757,39.2711
2460,65.5359,79.5834,61.8554,36.7116
2490,65.104,76.6025,60.895,37.1384
2520,63.1822,78.7815,63.9381,39.7211
2550,62.2325,78.5643,61.9052,36.373
2580,63.1341,75.741,63.9687,37.5901
2610,64.8765,76.329,56.9252,36.5062
