Time,FC,PAS,PAM,PAD
-1,69,135,95,78
0,75.9,148.5,104.5,78
30,75.053,148.552,103.27,78
60,75.7298,151.427,107,78
90,75.5575,149.701,106.33,78
120,76.3792,147.282,104.504,78
150,82.4905,147.419,116.759,78
180,82.1522,145.298,112.782,78
210,85.0755,151.009,105.155,78
240,84.1213,151.669,105.802,78
270,75.6527,144.897,102.007,78
300,77.4483,144.804,103.741,78
330,76.5187,146.317,105.282,78
360,76.0555,145.911,102.512,78
390,75.918,151.951,104.764,78
420,74.1336,149.499,102.169,78
450,76.4147,149.229,105.698,76.3011
480,74.757,148.052,103.232,77.1752
510,78.2562,148.741,100.179,78.7706
540,75.6059,143.957,105.094,76.664
570,79.0928,145.199,102.88,78.3181
600,75.2488,147.83,104.521,76.6713
630,78.5088,150,106.477,77.4806
660,77.7935,146.72,104.921,79.3506
690,73.0799,142.27,100.322,78.1641
720,74.8457,147.397,106.918,79.8966
750,74.303,142.83,103.747,79.2308
780,77.2238,145.631,103.386,76.6404
810,74.9815,151.22,103.195,77.7349
840,75.0746,150.379,101.285,76.1043
870,78.8678,141.963,102.305,76.2613
900,76.5825,149.532,104.672,75.4497
930,77.487,114.081,81.767,63.1588
960,73.5792,115.035,82.66,60.4874
990,71.1607,110.468,82.6195,65.6551
1020,72.872,116.176,82.6333,64.3447
1050,69.4389,117.59,84.8669,65.8726
1080,68.9907,124.758,80.7234,62.7941
1110,69.946,123.627,83.7857,62.6485
1140,69.8627,122.384,81.1989,59.1613
1170,73.3665,121.772,80.5812,62.0585
1200,68.2497,147.205,85.7522,64.8579
1230,65.7105,149.966,86.2025,65.3805
1260,68.0451,147.768,105.674,61.6599
1290,69.9842,148.162,106.279,64.6652
1320,65.5358,152.328,107.058,78.4068
1350,66.826,143.856,107.269,77.8154
1380,69.042,153.965,103.062,76.9651
1410,68.8295,140.18,101.104,78.295
1440,66.3784,144.8,106.129,77.1245
1470,68.1069,148.61,107.74,76.4674
1500,68.6244,153.22,103.179,74.0817
1530,68.8659,149.146,102.849,76.2938
1560,70.4186,149.683,106.349,80.595
1590,68.7097,148.561,104.647,77.191
1620,67.3711,148.082,107.379,76.7811
1650,67.6189,149.874,106.567,80.301
1680,67.4753,142.408,109.831,77.7944
1710,68.3832,146.618,107.147,82.0321
1740,62.8644,121.401,92.6166,52.6335
1770,59.002,99.1484,45.8881,52.8802
1800,59.7584,103.504,48.4524,52.5205
1830,59.1878,101.244,46.5652,53.4437
1860,58.6237,104.012,46.8935,51.3416
1890,58.465,98.3723,47.6843,53.8651
1920,58.8273,100.66,45.6177,52.7002
1950,61.1691,108.44,47.4233,53.4709
1980,63.687,106.876,67.8254,54.9092
2010,62.2282,102.617,69.0699,55.3544
2040,64.4095,99.1854,69.1598,51.4078
2070,65.0229,104.717,70.3001,52.9121
2100,60.0282,103.114,68.1484,55.8345
2130,62.2989,108.468,69.372,53.4491
2160,64.4309,100.977,67.9146,51.5133
2190,63.7382,109.928,74.8686,55.835
2220,62.3508,103.239,71.0107,53.1119
2250,61.7565,108.489,71.2752,49.327
2280,62.0855,105.687,70.2383,52.8004
2310,55.7499,91.6552,58.6723,36.9109
2340,59.2128,76.7627,49.1581,36.9553
2370,57.4921,79.3028,47.9655,40.4087
2400,58.9903,73.2139,48.8677,40.1437
2430,60.1741,68.2766,46.0583,35.3352
2460,59.3203,73.9326,45.9925,38.0919
2490,59.8406,76.0548,52.0094,39.2621
2520,61.5356,72.2719,50.6647,41.1539
2550,61.7471,71.996,53.4606,39.8941
2580,62.4219,71.1385,50.2599,35.3195
2610,60.4341,74.3037,53.7693,36.6891
2640,60.4241,80.5239,54.8283,40.2706
2670,58.9706,74.6042,52.3664,43.3121
2700,57.4948,88.0722,52.0511,40.2399
2730,60.1465,81.1058,49.367,39.032
2760,57.4386,78.7868,52.7704,39.4485
2790,57.1142,69.1429,52.3341,39.9878
2820,55.7632,77.2066,53.7648,42.3957
2850,58.3248,77.4781,49.6276,36.9606
2880,57.6497,80.8926,56.8281,32.1429
2910,57.5213,81.56,56.4956,39.1414
2940,57.5799,82.3813,57.0981,37.7609
2970,57.7458,80.8942,49.1689,36.215
3000,57.5776,79.8175,52.3082,37.3106
3030,69.5256,92.7053,65.6784,36.9126
3060,67.197,92.1681,66.7923,39.6751
3090,60.7881,84.1202,63.136,39.9988
3120,59.099,93.2454,65.3155,36.4594
3150,57.3226,85.8321,60.1433,40.4478
3180,59.3782,89.7881,60.8315,37.5372
3210,57.291,84.4558,65.7417,38.1518
3240,58.0301,90.85,62.4809,36.495
3270,59.9678,81.8205,61.9257,38.9068
3300,59.6845,81.1457,63.1319,34.7192
3330,58.8079,86.9826,65.8724,35.1907
3360,59.9042,86.6849,65.3378,34.4598
3390,62.0308,79.5266,67.1493,36.6466
3420,59.8254,82.5404,67.4744,39.2855
3450,62.456,77.914,64.8433,31.5945
3480,58.1831,83.4447,61.2569,39.2752
3510,58.9423,89.6652,64.8111,37.1673
3540,60.6097,82,64.1568,37.4847
3570,55.7469,80.8824,60.8661,35.1467
3600,59.7427,84.8721,65.151,37.7488
3630,60.8677,84.3425,64.0851,35.1817
3660,58.4959,87.2611,64.6188,37.7473
3690,57.9926,88.3782,64.5245,32.541
3720,58.5543,85.1253,61.9909,38.1933
3750,57.6789,82.6476,61.9564,35.6096
3780,59.0622,86.143,61.3523,35.6031
3810,62.1039,83.8484,65.4981,34.2321
