Time,FC,PAS,PAM,PAD
-1,64,98,77,67
0,70.4,107.8,84.7,67
30,68.7204,108.348,83.0083,67
60,71.7703,105.132,86.7275,67
90,70.5936,107.289,82.692,67
120,69.6048,109.323,82.7496,67
150,76.7581,110.235,91.783,67
180,76.4801,108.444,91.7429,67
210,76.1523,107.58,94.353,67
240,75.9934,109.301,94.5082,67
270,69.982,110.288,84.2873,67
300,72.0388,107.166,83.207,67
330,71.4081,106.034,84.7354,67
360,71.9975,108.052,84.3539,67
390,70.3988,108.532,85.1968,67
420,69.5425,109.554,82.7707,67
450,71.3049,105.955,83.6205,67.1234
480,66.9948,108.806,82.0044,66.7745
510,68.9478,105.847,83.6236,67.657
540,72.2809,104.055,86.5379,66.8749
570,71.7,110.425,84.4202,69.0678
600,69.4384,107.812,84.0971,68.2609
630,71.5457,103.761,87.9447,65.7311
660,68.4035,110.346,81.4474,68.3283
690,73.185,103.765,84.58,67.6551
720,70.2434,106.124,83.5945,67.5531
750,69.2758,107.841,84.8245,67.7185
780,68.8665,110.926,85.9442,68.5269
810,68.2249,80.53,66.4317,51.9499
840,65.3267,83.3779,65.7173,53.6405
870,71.1738,83.006,69.8914,53.789
900,66.6907,88.1886,68.5905,54.389
930,69.8751,87.5957,69.6153,55.717
960,64.354,87.2444,67.9904,49.5809
990,64.0566,87.2859,67.7675,50.7199
1020,66.0753,87.4356,65.8299,53.1871
1050,64.0501,86.2039,66.8279,49.5607
1080,64.2915,81.6803,83.9354,67.9193
1110,66.726,85.06,87.2551,69.8019
1140,60.9909,90.9951,81.5439,63.4034
1170,63.1918,82.1652,84.5452,62.4715
1200,64.6266,111.773,88.3873,61.2756
1230,61.722,105.627,78.8177,65.6353
1260,67.8232,104.479,87.8583,69.4192
1290,64.9297,111.038,86.6136,66.3863
1320,63.1778,101.619,83.5173,70.0215
1350,66.6715,108.481,86.5019,69.2579
1380,60.3109,92.3022,55.8723,57.9583
1410,49.9915,74.2656,40.6758,45.3616
1440,53.1757,78.2349,40.5865,44.6603
1470,51.572,76.4715,43.0169,45.5825
1500,53.4958,75.9829,41.4121,44.8674
1530,56.4066,79.3527,40.0218,42.9585
1560,52.0263,78.0489,42.8124,48.4875
1590,51.7226,74.9542,40.951,41.4615
1620,56.1352,74.106,59.8432,45.7442
1650,57.4761,69.624,59.6517,45.4739
1680,52.3996,74.6558,52.2128,47.2601
1710,56.2914,73.776,54.8381,41.6055
1740,57.2587,67.8239,53.0987,44.9054
1770,57.2336,76.9187,52.8657,46.1019
1800,55.0314,73.1608,57.5464,44.3224
1830,54.1811,72.0961,56.3856,48.9817
1860,55.942,73.4527,56.8174,49.8692
1890,54.0681,69.0824,52.6923,45.5749
1920,53.0431,74.6119,56.9769,45.8997
1950,55.6197,71.7198,55.2488,46.5879
1980,57.1418,68.6764,59.1683,48.372
2010,55.4867,60.7007,37.8425,35.9229
2040,47.7832,55.3202,37.141,30.7829
2070,52.1666,52.6489,35.604,32.9742
2100,51.0131,46.5055,36.4898,37.3368
2130,55.6736,51.7738,42.8943,32.4127
2160,53.6463,49.401,46.3325,33.6076
2190,57.2997,49.7387,41.1101,33.2531
2220,52.6593,59.959,36.0525,37.4029
2250,50.8999,50.3452,43.3244,32.2132
2280,52.249,60.0808,44.8219,31.7254
2310,52.2658,54.1445,40.2518,31.0868
2340,50.4928,49.8628,41.2477,31.6996
2370,53.7598,49.0884,38.8227,30.8468
2400,53.9499,57.6142,42.0038,30.0858
2430,62.0864,71.323,49.0517,30.7537
2460,65.4968,68.7501,54.0351,32.0068
2490,54.7327,55.4957,39.9727,32.0844
2520,56.0005,56.356,40.937,30.5696
2550,54.407,50.123,42.4952,32.4217
2580,53.9973,47.6422,37.0601,30.9707
2610,56.2108,55.8622,37.5662,29.074
2640,52.4491,58.7555,42.5678,32.1016
2670,53.9169,56.6233,39.2752,33.2934
2700,51.3882,55.4729,38.7162,35.6153
2730,53.1867,52.9299,37.1707,30.5426
2760,51.7834,52.4781,39.6743,32.9248
2790,56.2406,48.1487,38.9464,35.8829
2820,53.3612,52.1199,40.935,33.0516
2850,53.5442,52.0641,36.5795,36.6149
2880,54.7414,52.2412,40.9566,30.9036
2910,52.5217,58.2005,38.9323,29.962
2940,53.4563,52.4737,38.7344,35.4802
2970,52.6522,52.239,41.6501,32.2094
3000,55.6363,49.7975,44.7228,31.4402
3030,60.169,50.2033,41.026,28.3091
3060,55.7739,59.5666,46.3445,31.4716
3090,56.0943,54.4129,42.5585,28.6219
3120,58.9094,51.8093,42.7911,28.953
3150,59.1903,57.4136,35.1834,27.9904
3180,60.9696,53.2171,37.842,28.3873
3210,62.2622,52.2694,37.1175,27.7618
3240,61.9664,53.1495,41.6064,31.1039
3270,60.1751,53.6493,40.5944,30.3537
3300,60.9543,55.7838,40.9764,30.0598
3330,62.8876,51.2274,37.4695,32.9665
3360,62.891,57.2502,41.6706,28.8026
3390,58.2573,56.631,42.5445,32.3639
3420,72.49,72.2534,54.8319,31.9437
3450,68.9984,68.8807,52.9916,34.6201
3480,68.6555,70.125,49.3994,30.4596
3510,72.0549,65.4663,51.9716,30.6223
3540,69.2816,71.0349,54.6023,34.0805
3570,72.043,69.3294,49.8888,29.4909
3600,67.9968,74.3725,56.2209,30.9704
3630,68.9021,70.6092,52.9256,31.7534
3660,72.2845,69.879,51.3872,31.77
3690,68.8734,69.3619,53.6435,33.0018
3720,70.5457,76.2441,52.6739,30.5601
3750,75.979,72.469,55.3137,31.7573
3780,72.3516,81.4314,51.969,29.3945
3810,71.6489,77.2729,54.2934,33.8199
3840,74.1761,73.714,56.5274,31.9809
