Time,FC,PAS,PAM,PAD
-1,66,123,93,72
0,72.6,135.3,102.3,72
30,73.9387,138.297,101.406,72
60,74.2404,133.567,100.396,72
90,71.5376,136.244,100.011,72
120,72.939,135.438,100.095,72
150,81.5208,137.41,110.019,72
180,79.8544,135.735,113.404,72
210,71.5574,132.103,104.821,72
240,72.4059,136.073,102.145,72
270,72.8115,137.289,101.198,72
300,70.9262,134.7,103.114,72
330,70.9732,136.725,100.547,72
360,71.6268,133.441,103.964,72
390,70.9233,137.847,100.229,72
420,72.3892,137.385,102.438,72
450,73.9086,137.197,100.021,72.3753
480,71.9263,136.523,100.073,73.4
510,71.8136,136.419,106.064,73.3739
540,75.927,138.845,99.8369,70.5919
570,76.0267,138.278,103.04,70.1077
600,71.2536,135.083,101.275,72.011
630,74.0076,132.191,102.213,72.58
660,72.3149,137.316,103.107,72.4548
690,75.2088,137.958,103.854,71.7477
720,70.5689,136.494,99.7734,70.6302
750,73.4135,135.021,99.3355,71.0085
780,73.8112,139.125,101.46,71.6143
810,71.0867,109.664,82.6949,58.9568
840,71.6565,108.993,77.1707,58.5888
870,67.6054,107.004,79.9588,59.5309
900,65.8754,109.325,85.053,58.5881
930,68.8001,110.798,81.7258,58.0187
960,65.518,105.559,76.3045,54.418
990,63.4402,103.446,84.71,55.7546
1020,67.2891,108.339,76.8098,57.1968
1050,68.2815,106.342,83.7776,57.8847
1080,66.5872,140.541,83.8155,72.4512
1110,63.9021,138.908,87.7337,76.7477
1140,64.4698,135.499,80.4771,70.4776
1170,64.6843,132.041,84.8919,70.2276
1200,62.286,139.286,103.301,72.7085
1230,66.857,133.069,100.453,74.2202
1260,63.6724,131.679,102.451,69.2894
1290,60.9864,133.964,99.7495,75.8724
1320,65.9535,133.904,104.608,73.6027
1350,65.9463,138.189,104.202,71.7483
1380,61.6412,92.5652,84.4966,61.9532
1410,54.1445,94.8214,44.0717,48.4134
1440,55.9973,92.592,43.111,53.503
1470,53.0901,97.3973,43.2954,49.1222
1500,55.6907,96.9092,46.608,47.8178
1530,50.6264,98.1691,41.9463,53.1903
1560,55.2351,97.5597,46.9957,49.5392
1590,55.1966,96.7775,45.1136,51.7374
1620,57.381,97.3996,66.3871,50.9016
1650,56.6895,91.7102,68.2439,53.199
1680,60.9792,91.5851,66.4393,48.4738
1710,59.8653,94.6009,64.8252,48.7517
1740,57.7882,89.7957,66.446,51.9578
1770,56.7698,93.6095,64.1469,51.5491
1800,60.3354,97.0873,67.6399,46.8256
1830,57.2186,91.0559,63.5797,49.6033
1860,55.697,93.3316,66.3224,52.2399
1890,58.1375,89.8408,65.7737,53.6375
1920,57.9665,92.032,64.0971,51.5387
1950,58.626,92.0402,63.6429,50.9289
1980,60.5818,92.5932,63.7403,48.1397
2010,53.7046,67.6241,55.0713,44.5581
2040,56.4102,63.7337,44.8164,37.7832
2070,53.7438,70.6939,46.408,34.5151
2100,53.3083,66.0387,48.6858,36.9947
2130,51.06,69.1573,48.6354,35.6968
2160,59.4988,73.3733,46.1094,39.59
2190,73.2876,89.8201,59.6385,33.8556
2220,71.879,88.19,60.647,37.599
2250,58.635,75.1206,60.4877,38.5917
2280,59.8412,74.8254,60.3736,33.9993
2310,54.5725,73.7535,60.049,35.8495
2340,56.1472,80.6666,62.0326,35.3594
2370,57.0971,78.1702,61.7896,36.2969
2400,57.1782,75.7163,62.2671,35.8816
2430,56.0034,73.1525,65.017,38.2897
2460,59.0804,75.89,61.0845,32.4167
2490,57.4735,76.4763,58.5877,38.2454
2520,56.7953,81.1335,59.6213,35.2717
2550,56.7947,76.8226,62.1482,31.5801
2580,58.1391,80.0357,57.3305,35.0326
2610,56.6065,79.2194,61.0071,33.7261
2640,58.088,75.8011,62.9551,35.4802
2670,57.7009,78.0033,56.9526,38.6321
2700,53.1264,78.8271,61.1295,36.7123
2730,60.3469,75.6685,60.0641,37.8725
2760,65.0568,88.2615,69.0595,35.748
2790,66.9639,87.8222,63.9585,34.8523
2820,66.2061,88.6996,70.3272,36.5369
2850,67.2623,87.9325,65.3062,31.743
2880,68.0388,81.4507,66.7908,35.3062
2910,64.4222,82.6043,64.3345,33.5094
2940,67.6672,86.295,65.337,40.0851
2970,65.9339,81.7251,66.0592,34.3779
3000,64.4322,87.8387,63.8715,34.8873
3030,66.773,85.464,64.5727,34.9984
3060,68.632,88.1751,63.9672,37.3281
3090,67.926,91.2629,65.7882,34.0225
3120,71.014,94.5321,69.123,34.0259
3150,73.6388,90.3115,65.9533,35.6509
3180,72.2305,93.2507,70.3358,38.3365
3210,71.2119,97.232,72.2552,34.0388
3240,72.2417,95.828,61.7615,36.1427
3270,70.5584,95.2973,68.3544,33.9647
3300,71.9731,94.1522,65.7813,39.4111
3330,76.2434,101.701,72.8982,39.2447
3360,74.674,93.6004,70.8799,35.9806
3390,74.8555,97.8502,70.8884,39.7973
3420,72.6543,100.018,67.7856,36.826
3450,76.1416,100.341,66.5169,39.6604
3480,77.9842,97.0552,65.6484,33.5298
3510,79.0991,92.9177,71.5244,37.496
3540,80.6171,97.4884,67.6931,38.3659
3570,79.5481,91.4618,67.315,36.389
3600,76.8839,94.8323,70.1629,36.766
3630,77.2699,94.2051,65.9182,39.5098
3660,73.4488,98.8572,66.2428,36.2599
3690,76.8877,94.5926,70.9263,35.8461
3720,77.6893,98.9872,66.0304,39.7264
3750,70.8075,96.1444,68.2129,38.9437
3780,76.4805,94.7874,69.5165,36.3248
3810,75.8123,98.9731,66.7675,36.1435
3840,75.2708,94.7055,70.2414,36.1412
3870,74.2812,95.5611,64.1527,38.6791
3900,69.7523,91.5179,73.6753,39.0623
3930,70.4032,93.997,73.6332,39.2389
3960,73.5622,97.8632,68.4907,36.1522
3990,74.9113,98.2429,68.9958,37.9605
4020,68.5539,99.2156,73.4659,35.9556
4050,73.9282,101.135,66.2153,35.8334
4080,73.2298,94.3508,71.7348,36.6535
4110,71.3689,98.5361,64.5486,37.6722
4140,72.7959,94.4475,65.2659,33.7032
4170,71.6769,97.4003,65.2529,37.9264
4200,70.51,94.5009,69.6242,34.5425
4230,70.7658,96.5097,69.7298,37.1815
4260,71.7979,97.1994,67.9558,37.0028
4290,73.3919,102.521,65.4746,39.3828
4320,70.3631,98.3532,68.0127,40.8935
4350,75.2677,95.6879,70.0129,38.282
4380,73.2072,92.2266,64.9333,37.2453
4410,69.0306,98.9749,64.7628,39.8001
4440,72.5288,98.6308,70.8223,38.9926
4470,72.8268,101.584,70.327,34.3682
4500,72.8493,99.044,69.592,40.2273
4530,76.5391,98.2853,70.0291,38.4641
4560,71.1242,92.7714,73.2923,40.7429
4590,73.4418,99.3486,68.8548,36.199
4620,73.6476,97.9533,65.4344,34.7382
4650,73.0154,99.4722,65.7843,36.091
4680,73.6812,99.4333,65.9523,41.9643
4710,78.032,101.092,66.2228,36.4075
4740,73.108,96.847,67.9676,36.6157
4770,76.6514,100.204,72.7661,40.2005
4800,74.3847,96.5415,68.5011,36.9338
4830,76.949,98.7504,64.9511,36.9625
4860,76.0413,98.0324,68.4221,35.7943
4890,79.5574,97.9637,67.7186,34.3812
4920,75.3363,100.758,63.9786,37.906
4950,80.7899,102.088,67.1368,37.6883
4980,74.6892,98.4134,66.3434,35.0433
5010,76.1859,101.403,64.8766,38.6224
5040,76.1958,95.3382,66.0481,35.9218
5070,81.6444,104.986,65.7825,35.38
5100,77.0255,98.4362,66.4729,39.6875
5130,81.9469,97.516,64.9768,39.4107
5160,79.953,101.8,67.0758,38.5851
5190,74.0814,98.2045,68.9958,34.8815
5220,79.0595,100.132,70.594,37.8298
5250,78.1251,99.5882,67.7094,39.5781
5280,81.6406,105.312,68.2416,34.5543
5310,76.2185,101.556,70.286,36.7599
5340,77.3133,95.2768,65.798,40.7011
5370,80.5041,96.9306,69.0151,38.1852
5400,76.0647,97.6976,65.9921,35.1269
5430,79.3923,93.556,61.1903,36.525
5460,76.3212,97.0483,66.1917,35.3165
5490,77.4232,98.07,67.7296,35.7086
5520,77.1608,95.2964,64.5431,39.3187
5550,75.5803,96.1746,65.4599,36.4568
5580,82.2777,96.6431,70.7115,37.4568
5610,77.8261,98.015,65.3228,35.6391
5640,77.9208,97.8315,66.8734,37.4326
5670,78.3975,99.5596,68.8831,38.0407
5700,76.957,98.0331,65.7412,33.6334
5730,78.5856,100.623,70.179,37.5609
5760,78.4451,98.6875,65.8148,35.3804
5790,79.5984,97.0368,71.0276,35.295
5820,76.9951,95.7596,67.7558,37.6843
5850,78.279,100.35,64.0905,36.2262
5880,76.9812,100.811,69.3715,38.464
5910,76.19,96.3175,68.8108,36.104
5940,77.8613,98.3478,66.3895,33.4966
5970,78.5545,99.0337,65.7885,36.2305
6000,77.4735,98.5612,66.3656,36.8658
6030,76.1618,96.8622,68.6628,40.0792
6060,79.186,95.5683,66.701,40.8032
6090,79.878,99.9227,66.4664,35.3064
6120,81.2007,100.338,65.903,38.7246
6150,83.6701,95.8587,65.3179,40.4449
6180,79.6016,97.7821,70.5885,37.7519
6210,81.2983,100.04,67.731,37.4798
6240,63.8867,77.3959,55.8768,40.454
6270,63.9093,79.0179,51.904,37.8515
6300,65.237,74.5184,51.3372,37.1283
6330,65.6894,73.6298,49.1154,35.6328
6360,65.8805,75.2775,55.4122,36.9668
6390,65.8673,74.9934,53.069,35.6898
6420,68.271,74.9617,54.0823,38.6293
6450,67.0274,70.4782,54.2513,37.6092
6480,68.0555,72.5009,53.5027,38.6331
6510,68.7986,69.506,54.3422,35.1648
6540,69.9876,70.6062,54.5599,38.0496
6570,65.9418,73.8746,53.333,36.8741
6600,67.8232,71.2702,50.7637,35.1068
6630,66.4834,71.4875,52.091,35.6584
6660,63.3997,67.4901,46.0832,37.0747
6690,67.7998,108.557,63.7693,48.4759
6720,68.0191,104.855,79.4917,58.5224
6750,68.8425,106.615,77.202,57.8504
6780,68.6445,107.474,76.7569,58.7946
6810,68.0213,107.211,80.0944,58.4667
6840,65.74,106.977,79.9169,59.5543
6870,69.4795,106.68,79.0231,60.2657
6900,66.843,105.667,78.3831,59.7095
6930,65.7652,105.692,78.4735,57.696
6960,69.3657,105.59,80.5581,58.5026
6990,66.0163,107.122,77.5097,57.9064
7020,67.2554,109.217,80.5278,58.7817
7050,68.0794,106.137,78.3025,58.2375
7080,66.4121,108.04,77.2597,59.6392
7110,68.3968,106.994,76.858,57.6946
7140,69.153,108.705,78.6997,56.8843
7170,67.1581,108.74,78.5952,57.9582
7200,65.4942,106.344,80.6222,57.5113
7230,69.14,105.212,79.4979,57.8484
7260,65.591,107.311,80.8047,59.3593
7290,69.1227,106.293,77.7051,57.1121
7320,65.4975,106.292,76.7937,59.5508
7350,68.9638,104.836,77.3262,59.3211
7380,69.2137,107.468,80.3469,57.8281
7410,67.3316,106.11,79.8952,58.6366
7440,68.1497,107.856,80.285,58.6134
7470,68.7501,107.042,80.6233,59.9331
7500,65.5164,108.865,79.5328,60.188
7530,66.3043,108.811,77.3852,57.7605
7560,66.2508,105.421,77.3974,56.8381
7590,66.001,106.025,80.2972,56.8382
7620,69.1663,107.996,78.688,57.936
7650,65.2752,105.712,80.7427,59.1492
7680,69.2395,108.421,77.8838,59.2123
7710,66.6029,105.628,79.3743,58.0322
7740,65.6535,106.071,78.377,57.8941
7770,66.0346,107.176,79.7532,58.1743
7800,68.2896,108.715,79.061,59.8899
7830,65.8947,106.571,76.7687,56.7067
7860,65.7263,106.837,78.6624,57.0759
7890,68.2431,106.623,80.3681,58.7785
7920,66.3691,108.858,80.9575,58.6112
