Time,FC,PAS,PAM,PAD
-1,75,119,99,69
0,82.5,130.9,108.9,69
30,83.2914,133.545,107.746,69
60,83.8809,133.999,110.53,69
90,83.7146,133.438,107.531,69
120,81.2495,131.741,108.473,69
150,88.711,133.096,122.345,69
180,90.7211,129.204,121.186,69
210,81.0238,128.859,107.804,69
240,81.3211,133.684,108.623,69
270,83.8631,132.446,109.49,69
300,83.369,130.303,109.333,69
330,81.6645,133.04,109.442,69
360,82.3206,127.772,110.76,69
390,83.9708,132.993,109.457,69
420,80.6918,130.033,110.282,69
450,81.1638,130.197,111.749,69.6614
480,83.0963,129.327,106.96,67.3169
510,84.2993,130.9,108.227,67.6475
540,82.9352,125.28,108.116,67.883
570,82.4688,129.344,107.304,67.578
600,79.7187,136.024,106.863,68.8255
630,83.1176,133.887,109.946,67.3398
660,82.2664,129.434,108.203,69.8096
690,80.7479,135.639,109.489,67.704
720,85.4298,126.689,109.845,67.3167
750,80.7166,132.747,109.564,69.7899
780,82.3596,133.298,112.313,66.7669
810,103.571,99.8061,89.6126,65.4114
840,98.6224,98.2142,84.6698,67.0079
870,103.301,96.9434,89.1247,61.3286
900,99.5032,101.585,90.7721,67.5208
930,99.1953,104.595,87.0425,66.9243
960,99.922,101.657,88.1989,61.0539
990,99.5201,95.0499,90.8073,63.693
1020,100.775,98.243,87.946,63.0327
1050,93.7656,101.597,91.0938,63.2079
1080,95.9273,95.8707,84.8345,67.0522
1110,98.3489,97.9102,87.3913,64.6261
1140,96.13,102.979,89.7852,63.412
1170,94.6823,95.9153,86.881,65.7512
1200,90.96,87.5733,63.5366,54.3274
1230,83.6166,71.6169,37.9685,43.0272
1260,83.3623,74.9395,35.7583,46.6364
1290,83.1996,70.2573,40.7351,47.1888
1320,82.316,72.9685,40.7061,44.2765
1350,81.1101,71.7755,39.948,44.2124
1380,85.0858,71.5751,41.2123,45.8381
1410,85.5143,72.3985,36.3514,44.4344
1440,89.7508,66.5222,55.4051,43.984
1470,89.6257,69.5865,55.8981,45.3147
1500,90.1736,74.9237,54.6954,44.2389
1530,87.4354,61.6328,53.481,44.7439
1560,87.5644,66.8441,55.8035,45.6534
1590,90.3349,73.1442,55.2719,44.2944
1620,87.4257,61.7277,56.0282,42.2886
1650,90.0994,71.9161,55.4081,45.8374
1680,89.6682,68.5384,56.1936,44.1152
1710,87.2799,68.1522,57.654,45.1494
1740,89.7188,84.824,66.7483,48.3601
1770,91.3881,79.6,64.9266,44.6414
1800,92.9608,83.9893,66.5194,48.3825
1830,91.4198,86.0551,64.0292,45.3422
1860,90.2105,85.2305,62.1084,42.9673
1890,87.6939,83.1441,67.5749,46.85
1920,84.5107,71.1996,47.9857,37.9038
1950,81.2348,57.5788,43.9444,32.7289
1980,85.5823,58.3034,45.5625,36.0478
2010,84.651,58.102,47.2173,31.3753
2040,84.6441,58.2538,43.5769,28.3529
2070,83.3013,60.8465,43.9039,33.2775
2100,81.7711,52.8163,44.7048,29.8685
2130,88.345,57.1839,50.1849,35.0573
2160,104.786,74.2351,61.1429,30.3442
2190,106.279,67.4766,57.073,29.8313
2220,88.1873,60.7221,46.5162,31.127
2250,90.8065,67.0749,50.8824,31.3466
2280,89.6245,68.1076,50.8967,28.9028
2310,86.2731,60.1182,45.4972,33.5309
2340,87.4717,61.4516,47.8501,31.0663
2370,87.3316,64.1263,48.9383,32.8045
2400,84.1893,63.8405,48.7085,37.3119
2430,87.3179,65.4625,48.2534,29.2316
2460,85.7179,65.5046,48.7791,29.9772
2490,89.711,64.999,51.2966,33.1239
2520,86.6785,65.1765,54.0427,32.7736
2550,86.1037,61.7877,45.3693,31.5787
2580,86.7628,63.2063,50.4934,33.7169
2610,84.594,67.027,49.555,30.8994
2640,106.744,55.5484,37.521,32.4257
2670,107.592,77.672,54.6561,31.6401
2700,106.535,72.0873,55.2301,34.0364
2730,105.185,73.0249,57.6627,36.0359
2760,107.294,77.6923,55.29,33.8502
2790,109.722,75.4371,59.5114,32.543
2820,105.896,73.2422,56.892,34.8673
2850,106.839,73.8532,56.0738,33.2328
2880,107.836,69.917,59.0539,32.9327
2910,104.72,73.7016,60.1336,35.284
2940,107.713,69.8083,59.8316,34.7229
2970,108.784,78.4801,57.2824,30.1461
3000,109.292,78.3759,68.9828,30.0134
3030,107.348,82.2916,67.2877,35.1593
3060,107.912,84.2047,70.1015,32.1702
3090,108.015,89.5786,65.4848,32.3977
3120,107.8,80.7099,68.0584,33.4432
