Time,FC,PAS,PAM,PAD
-1,61,104,91,86
0,67.1,114.4,100.1,86
30,67.289,116.728,102.009,86
60,66.0109,114.033,98.7351,86
90,67.4056,114.366,98.7921,86
120,68.0916,116.905,101.642,86
150,75.3256,112.574,110.434,86
180,73.7328,114.901,111.266,86
210,67.1096,112.782,100.928,86
240,66.9879,112.171,99.3661,86
270,65.4838,112.889,102.469,86
300,67.6726,112.693,101.758,86
330,67.7527,111.946,101.786,86
360,65.4557,115.235,98.0604,86
390,68.1926,115.118,102.374,86
420,66.1407,115.29,101.641,86
450,68.2338,114.037,102.552,85.4141
480,66.2108,115.498,102.21,86.5306
510,64.7635,118.922,102.07,86.5833
540,68.7513,113.78,101.552,86.6529
570,66.4553,111.022,95.6176,85.8242
600,69.5893,114.183,97.2019,88.113
630,66.6088,113.392,101.464,84.916
660,65.5009,116.326,100.246,87.7123
690,64.433,114.71,102.539,86.4959
720,69.49,110.265,103.847,85.8231
750,63.8825,112.248,99.5669,85.9097
780,67.227,114.425,100.145,87.2014
810,67.6717,114.284,96.7024,87.3857
840,65.6449,110.024,98.4635,83.6212
870,64.6469,90.0979,85.6967,68.339
900,63.4158,91.1707,82.6487,64.5846
930,68.1736,90.4802,83.8116,69.0609
960,64.5472,91.074,82.2577,67.4567
990,66.1613,84.7281,80.0223,69.6094
1020,59.8036,91.838,81.7528,68.8856
1050,62.3326,97.6475,81.363,67.5915
1080,63.7758,99.9367,80.8031,68.687
1110,60.5023,97.91,79.6847,67.1964
1140,62.7112,86.1044,101.804,67.4341
1170,60.0586,97.6153,95.4526,70.0833
1200,59.842,116.33,95.2377,69.1532
1230,60.3865,109.913,97.5201,67.3282
1260,57.3503,112.275,100.086,87.1277
1290,61.1437,117.326,100.754,82.3678
1320,57.2234,113.568,102.008,88.6955
1350,61.6456,116.224,99.2363,88.2465
1380,51.7511,78.3086,89.6911,73.4613
1410,48.7548,76.8326,42.401,60.1645
1440,49.6222,83.8799,44.6469,62.801
1470,50.0158,73.086,44.8025,62.3343
1500,49.312,81.2881,43.0184,62.443
1530,49.7624,80.5215,46.2385,57.6173
1560,49.9086,76.1372,41.7746,56.6054
1590,49.7383,75.0565,41.2763,59.6528
1620,53.8217,75.4212,70.2913,64.1807
1650,52.5834,78.7995,66.5727,57.9464
1680,50.9894,78.9722,66.9638,60.5872
1710,51.1018,71.4058,69.5848,62.8601
1740,50.8483,79.3604,66.6709,59.9035
1770,51.1991,78.3636,64.042,60.1977
1800,52.5806,79.0712,65.1655,60.5452
1830,50.58,77.9205,67.5076,55.9492
1860,50.6034,75.9953,66.7517,62.4366
1890,52.6454,78.4684,65.4654,60.4256
1920,50.1878,74.0443,62.6818,59.7491
1950,55.0293,80.6995,65.7208,61.3487
1980,56.8772,79.9761,65.7006,58.7742
2010,49.4691,48.7639,58.7959,50.1028
2040,49.5141,44.5752,47.0871,43.4779
2070,46.7119,42.788,46.6556,40.2699
2100,44.1854,50.5022,44.0684,39.5431
2130,50.554,56.1192,47.5218,42.6512
2160,49.0441,56.8737,51.0011,45.269
2190,47.0676,44.7503,49.0468,37.0081
2220,52.035,53.2869,52.9395,39.5115
2250,48.3603,50.8819,53.5674,42.0818
2280,47.8162,53.9578,51.853,42.556
2310,46.3494,53.3297,52.6133,44.7314
2340,44.6484,51.7844,50.3759,39.4611
2370,53.7851,66.3599,62.9028,42.0021
2400,57.1223,67.9611,65.4261,42.0671
2430,46.182,48.0501,52.3675,41.6393
2460,48.457,59.2185,51.1396,38.8968
2490,48.8892,53.2641,54.2795,40.7016
2520,48.5886,52.0354,47.9844,38.6725
2550,51.1803,60.6624,50.6514,40.2055
2580,49.0796,54.5001,50.4879,43.5474
2610,45.5036,55.7802,56.2225,39.5732
2640,50.9347,50.3101,57.4329,39.6534
2670,50.3644,58.0532,53.2271,40.0176
2700,49.6946,55.0937,51.8774,41.8879
2730,49.905,56.9435,53.0806,39.6494
2760,47.9152,47.9752,49.5388,38.6494
2790,49.7778,52.5878,48.6306,43.2765
2820,50.5888,60.3652,52.1912,44.5951
2850,45.8097,55.3732,53.9142,43.8989
2880,48.8958,58.7715,49.5982,37.272
2910,50.9811,57.5479,45.2046,43.8383
2940,50.2298,52.7671,49.022,42.5804
2970,49.8687,58.9369,49.8162,44.4406
3000,47.5514,61.5075,54.9242,41.8389
3030,50.7135,56.1743,51.8494,45.6943
3060,56.439,63.8039,59.9413,38.7834
3090,58.2965,69.6809,62.6762,42.8067
3120,61.6063,57.231,64.8125,39.7623
3150,59.0482,67.0119,63.8397,44.5443
3180,58.0093,66.5508,65.7327,40.2833
3210,60.1088,59.1329,62.8439,38.1941
3240,60.1748,64.0634,59.8585,38.1859
3270,57.95,72.8802,59.7959,41.3542
3300,56.8285,63.9567,63.9474,38.7864
3330,59.9243,74.5082,64.3921,40.8442
3360,59.9132,70.0576,60.4739,41.3297
3390,64.3412,74.8972,71.8548,36.5555
3420,67.2264,70.1411,64.495,40.585
3450,61.9875,77.5141,64.9542,42.3556
3480,64.5223,74.1888,63.7428,44.041
3510,64.2482,72.4935,70.0573,41.4053
3540,66.8064,71.6708,70.2987,47.6015
3570,62.1027,68.9627,68.8031,42.2213
3600,64.0399,72.4237,71.4594,45.2603
3630,66.9143,73.8709,70.7701,45.1374
3660,66.4608,70.5654,71.6445,42.8286
3690,68.9985,71.1181,74.4121,41.2145
3720,64.0082,74.6827,65.5621,41.0243
3750,66.3272,77.9517,71.5928,40.1833
3780,65.3366,74.6969,71.0772,41.9685
3810,66.8318,75.6212,70.083,46.7383
3840,66.417,68.1623,71.1267,42.1794
3870,69.6982,64.4921,68.6877,38.4386
3900,65.2294,70.7352,73.7842,42.2331
3930,68.5867,74.7668,72.9035,44.4827
3960,66.9133,74.1636,70.1821,44.033
3990,67.0566,74.7215,70.3369,44.5176
4020,69.2458,71.0515,69.7242,41.7738
4050,67.9047,76.254,72.2266,42.2892
4080,66.786,69.1488,71.3593,40.4316
4110,69.6198,76.2111,76.6818,42.8634
4140,68.1953,69.7316,70.1435,45.3125
4170,67.7439,75.2809,71.901,39.7305
4200,65.8456,81.8849,76.5409,44.0661
4230,63.0388,73.139,68.7,42.9376
4260,65.3155,77.822,71.292,40.5622
4290,67.755,78.2504,73.2644,42.3053
4320,63.4708,75.2179,67.3516,44.1848
4350,66.8354,70.6764,70.6029,43.765
4380,65.6901,80.7817,72.3527,41.2098
4410,66.0741,78.8658,69.9055,47.7915
4440,66.6077,63.3618,70.4493,44.487
4470,66.9109,73.4829,75.075,39.7421
4500,66.8615,79.6268,71.3887,37.0801
4530,67.5103,74.1599,69.2498,42.621
4560,69.8999,71.5291,72.9778,38.89
4590,65.7313,79.0621,68.7435,41.2912
4620,65.2966,72.5433,69.5595,41.9817
4650,66.2993,70.1384,70.6591,44.3431
4680,65.4521,77.8165,70.3223,42.4783
4710,64.3154,75.3742,72.0902,44.1439
4740,64.4056,74.1509,75.8636,43.732
4770,64.1434,72.2601,72.3022,41.1376
4800,67.0827,71.2661,74.6923,44.8996
4830,69.4725,76.1229,71.8274,41.6812
4860,68.3933,73.6054,72.8834,47.2521
4890,68.0712,68.9946,69.1528,42.0734
4920,65.7751,75.5254,69.665,47.0829
4950,69.3385,70.3658,74.9096,42.5446
4980,66.8041,77.4898,70.5195,42.2945
5010,66.9714,78.4263,70.557,42.9802
5040,65.5252,79.2278,74.2001,44.4471
5070,64.995,71.5559,69.2876,43.0302
5100,68.4444,74.628,72.6589,40.5968
5130,67.3672,78.1913,76.5158,40.4347
5160,70.567,65.1011,76.5139,47.9193
5190,67.1881,78.9679,73.7214,45.999
5220,68.2161,72.9512,71.0563,45.4727
5250,67.1144,76.3695,72.6393,43.414
5280,70.7023,76.027,73.3469,41.5466
5310,73.6485,76.026,74.151,44.8072
5340,72.9497,81.6491,72.1231,45.4893
5370,71.598,79.2092,74.9084,46.5918
5400,68.7493,78.9395,70.6719,46.453
5430,72.2807,83.518,72.4628,42.4371
5460,71.9204,80.6641,74.1428,46.183
5490,70.6962,81.9147,70.7956,44.5078
5520,73.1984,77.8098,70.3261,47.3222
5550,70.4135,83.5209,70.3513,44.1718
5580,72.1966,71.17,72.0829,43.3822
5610,71.3398,83.6153,70.5916,48.2149
5640,72.8532,81.1595,70.4674,46.6544
5670,74.8392,79.9347,68.0231,46.1591
5700,74.0246,81.3529,74.724,41.0938
5730,70.4583,75.1298,73.4569,44.851
5760,72.7303,74.411,70.5495,39.6786
5790,70.6657,78.822,72.9517,40.8905
5820,72.5157,82.1852,73.9598,44.4012
5850,72.3244,76.6836,72.2834,42.9611
5880,70.6729,74.7663,72.8052,45.0491
5910,72.0982,78.0302,72.605,43.7338
