Time,FC,PAS,PAM,PAD
-1,87,135,85,83
0,95.7,148.5,93.5,83
30,97.4287,146.505,95.2693,83
60,93.3411,148.462,91.536,83
90,94.5968,150.474,94.7754,83
120,97.1475,149.043,91.2366,83
150,105.725,146.898,101.225,83
180,107.397,146.36,102.611,83
210,93.3213,148.385,93.6564,83
240,96.0403,149.021,95.0432,83
270,97.1373,150.056,94.1175,83
300,94.2904,150.067,95.4093,83
330,95.5937,149.853,91.606,83
360,94.534,145.602,94.6726,83
390,95.1877,151.846,92.2878,83
420,94.09,150.26,94.391,83
450,93.3688,151.212,94.7905,82.0719
480,95.0262,150.625,93.2981,82.362
510,95.8116,154.702,91.6676,81.5449
540,92.1334,145.662,93.746,81.9638
570,93.4103,146.2,92.3365,81.5212
600,95.5692,144.631,92.8754,82.9337
630,94.4548,153.081,95.9378,84.3642
660,92.0883,150.232,91.4137,82.0109
690,94.2581,147.612,95.3879,83.8144
720,96.0119,152.625,90.6946,84.4203
750,96.849,145.047,94.3877,84.5168
780,98.5502,152.89,92.5755,81.3212
810,93.03,146.624,93.836,81.3497
840,92.7656,148.452,92.7261,82.6978
870,94.8508,121.604,75.7538,64.9976
900,98.4243,118.72,75.8924,66.1276
930,94.8102,122.115,74.1928,66.2695
960,89.9615,115.419,70.6795,64.8403
990,86.6714,116.966,73.5144,65.8907
1020,88.3883,113.344,68.8745,65.3962
1050,90.7945,119.452,74.8416,66.0128
1080,90.1278,119.521,74.8041,69.8187
1110,87.9927,118.125,77.115,64.524
1140,89.1771,121.635,76.6437,83.3698
1170,87.9944,116.572,75.1067,80.3275
1200,87.3108,121.468,92.8222,81.9441
1230,86.3086,114.45,94.8681,80.7801
1260,83.9067,150.681,95.3665,84.6522
1290,83.7441,150.465,98.2639,80.5009
1320,86.1935,150.91,94.074,84.3751
1350,84.4073,152.961,91.4233,78.9901
1380,84.9197,149.956,97.1139,81.4058
1410,88.4215,149.865,90.549,81.4441
1440,78.6871,102.556,62.7195,71.3459
1470,73.1533,107.188,40.8304,57.9634
1500,74.2554,102.684,46.703,55.1037
1530,72.7647,107.213,43.2445,60.99
1560,72.0919,102.873,45.1119,59.4789
1590,74.5856,100.562,48.6297,59.2932
1620,76.522,103.811,42.1313,59.1125
1650,74.4166,104.915,43.6366,61.8357
1680,79.4995,103.633,58.5347,56.1247
1710,77.1349,102.7,64.6779,57.2254
1740,80.1239,103.143,62.2341,61.1523
1770,78.1107,101.939,60.7071,59.9797
1800,76.4343,99.2985,60.7095,60.3614
1830,78.0705,107.06,62.7413,57.6735
1860,78.7817,104.264,65.0489,57.0424
1890,79.0811,104.998,61.0055,60.08
1920,80.9006,102.354,60.5325,60.7684
1950,78.8833,107.717,65.604,57.8735
