Time,FC,PAS,PAM,PAD
-1,85,135,105,78
0,93.5,148.5,115.5,78
30,93.0046,146.76,113.974,78
60,91.1963,147.574,114.35,78
90,91.6885,151.918,116.501,78
120,92.8876,147.193,114.475,78
150,102.547,149.63,126.011,78
180,101.349,150.232,128.321,78
210,100.956,150.611,116.94,78
240,101.645,147.357,115.245,78
270,94.0178,149.915,113.039,78
300,91.4755,147.563,117.952,78
330,92.7293,149.236,116.215,78
360,95.4729,151.807,116.1,78
390,93.9607,151.773,117.059,78
420,94.318,148.565,114.646,78
450,91.1257,151.131,114.414,76.987
480,93.1047,147.656,113.335,78.3384
510,93.8599,147.933,115.214,78.9503
540,92.482,146.301,112.987,79.3475
570,94.8649,147.758,116.261,78.386
600,92.5325,149.019,115.505,79.031
630,95.6709,145.421,117.069,79.1544
660,93.7979,150.304,112.203,79.3389
690,92.3514,149.605,116.676,77.4419
720,94.5055,151.392,118.07,78.1485
750,94.9176,146.609,116.832,77.4778
780,91.2044,145.056,116.157,78.2186
810,91.7268,117.709,90.383,61.856
840,90.1973,121.132,91.4632,63.4271
870,91.1981,114.954,92.6888,60.6407
900,90.7451,117.178,87.2367,64.2909
930,86.2889,116.22,91.9807,60.3058
960,88.4229,119.762,95.6857,63.707
990,90.6118,115.039,88.904,62.3485
1020,85.5681,121.392,87.3701,65.8857
1050,84.66,116.955,88.6722,60.7755
1080,89.3059,120.692,90.2626,66.2543
1110,87.5685,124.301,95.7453,59.6213
1140,82.4737,151.445,88.7357,78.7491
1170,85.2571,145.421,89.5196,78.9863
1200,86.441,149.818,114.731,77.7219
1230,82.142,145.079,118.322,78.7078
1260,83.749,151.422,116.947,78.2978
1290,85.9194,153.066,111.834,74.5154
1320,79.3122,128.999,95.617,63.6179
1350,71.4149,97.4287,48.8394,54.8626
1380,73.4611,101.665,50.3895,55.1158
1410,70.8961,105.221,49.2941,56.2731
1440,71.2855,102.255,50.5479,51.8895
1470,68.4971,101.855,49.691,54.7867
1500,69.2175,104.787,48.5816,55.9254
1530,69.0433,98.675,49.7573,57.2106
1560,74.2294,95.0617,72.8558,56.1607
1590,75.6485,98.532,70.1329,54.2048
1620,77.5462,95.9805,72.2504,58.3108
1650,76.0503,97.5311,70.7869,55.0884
1680,78.1979,96.963,73.5462,54.847
1710,74.8038,99.5384,73.0149,54.2108
1740,76.2357,99.7649,75.7175,55.4009
1770,78.2503,94.3536,73.5018,55.3623
1800,76.9187,90.6862,72.613,53.9547
1830,76.8914,98.0948,69.5935,55.0003
1860,76.7538,91.2413,70.6686,58.9901
1890,75.4356,97.3342,75.2675,54.8573
1920,76.814,95.8978,75.1505,53.8559
1950,71.5955,83.7849,63.049,47.1944
1980,68.174,65.7502,48.8696,39.5195
2010,67.978,70.2213,53.9264,39.3286
2040,71.0416,70.017,50.3809,38.7122
2070,67.0557,70.4114,55.2028,38.0289
2100,71.5828,73.776,59.2249,40.387
2130,87.2334,92.1712,70.1649,36.1193
