Time,FC,PAS,PAM,PAD
-1,88,112,80,67
0,96.8,123.2,88,67
30,96.3051,122.437,87.7277,67
60,98.3958,121.328,88.0805,67
90,95.5627,120.195,89.6621,67
120,99.1634,121.735,86.5842,67
150,105.7,123.43,94.4991,67
180,108.978,122.369,98.4983,67
210,105.229,122.227,86.5447,67
240,104.496,120.868,88.7148,67
270,96.7836,120.746,86.9945,67
300,95.816,124.979,88.3953,67
330,98.2515,123.007,87.8397,67
360,97.9118,124.067,88.7471,67
390,95.2469,124.297,88.8287,67
420,94.5938,123.862,86.8082,67
450,98.5755,127.455,87.6866,66.7361
480,94.4648,123.519,89.2645,68.5716
510,95.2098,124.306,84.6715,66.7948
540,96.6548,123.534,90.56,66.8909
570,98.4519,123.87,87.3151,66.5827
600,100.123,127.552,87.3831,66.1557
630,97.0187,121.28,87.4668,66.2334
660,97.0368,122.441,89.0901,67.1508
690,96.4106,118.29,87.2031,67.2206
720,94.7721,122.733,87.9865,66.6135
750,94.3321,101.566,69.7479,50.2288
780,92.5914,102.155,67.8739,53.5275
810,93.4511,98.4357,70.3549,54.6448
840,94.5839,100.211,66.9444,53.7507
870,93.6511,99.3013,67.803,53.6137
900,90.8415,99.7536,70.368,52.9256
930,88.8222,103.943,69.5148,56.6798
960,87.7818,100.421,67.5368,53.9032
990,87.9398,96.6574,68.5657,53.7491
1020,86.3819,99.8562,74.1515,67.715
1050,86.8106,102.895,71.7351,62.0735
1080,87.6448,124.053,73.4534,67.7063
1110,90.0795,125.043,65.9972,65.6093
1140,86.307,122.151,91.3545,67.6323
1170,86.794,121.228,90.94,68.1581
1200,89.3265,123.581,89.5913,64.5848
1230,87.1047,118.548,90.1299,69.8092
1260,81.5593,103.826,75.2715,46.0077
1290,70.4823,90.6262,39.1599,48.5359
1320,72.5199,82.8369,36.8564,43.1662
1350,71.8482,91.8055,40.4196,45.0165
1380,73.2461,83.1609,38.7428,45.9783
1410,73.488,84.1885,38.8559,44.6036
1440,70.838,86.1162,36.1267,48.3157
1470,70.8321,86.6159,39.118,43.913
1500,77.3825,81.4854,57.626,47.7304
1530,78.9931,87.311,56.8234,48.8775
1560,74.9304,79.1392,55.3119,47.2204
1590,77.1092,88.4778,55.0748,45.1872
1620,78.8479,86.2644,60.0913,47.0902
1650,74.9202,81.1111,55.2997,46.4324
1680,78.9232,84.0254,60.1871,47.5107
1710,76.2459,77.7177,55.6039,46.2857
1740,77.1275,81.891,62.2008,47.8113
1770,75.0429,80.3491,59.074,46.9174
1800,78.9639,81.037,60.1915,48.3411
1830,75.4844,82.119,57.2512,47.078
1860,76.1154,82.202,58.8767,48.4405
1890,75.2881,81.1879,58.0838,45.7455
1920,77.1842,80.6653,56.4865,47.6808
1950,73.5859,70.8743,50.0011,30.1411
1980,68.7863,60.6331,36.6432,33.1266
2010,67.4197,59.7018,37.3214,29.471
2040,77.2759,63.292,42.3292,32.2072
2070,75.4847,64.9954,40.917,29.5225
2100,72.633,58.7204,43.0001,28.597
2130,70.7575,60.6697,41.5726,31.9748
2160,70.8175,57.5395,47.6841,29.5056
2190,71.9458,60.7544,48.2283,30.8426
2220,69.8096,63.5109,45.6233,31.3998
2250,69.5158,60.9123,40.1329,33.4226
2280,83.3674,74.5694,53.1515,30.4234
2310,83.1544,73.4586,53.9476,28.6609
2340,72.1689,69.4921,46.5479,26.759
2370,71.1229,69.402,44.4391,33.3596
2400,72.5349,71.6754,48.5769,31.3494
2430,72.4048,69.2894,50.5174,26.5459
2460,69.8729,73.9628,47.5354,31.4512
2490,75.8867,66.6859,44.8363,31.6827
2520,70.0145,68.0411,48.5984,28.5334
2550,74.661,69.6159,47.1841,33.0541
2580,72.7304,75.5858,46.7379,30.1078
2610,73.0226,74.4975,44.6889,32.1215
2640,73.8122,63.6801,44.7954,35.1763
2670,69.924,65.7076,51.0771,27.1674
2700,71.5296,72.2381,47.8639,30.7317
2730,70.3147,71.3672,47.7025,25.7761
2760,70.6938,70.2018,47.4301,28.9183
2790,74.0892,68.2574,47.633,28.7644
2820,72.1017,68.4751,44.9067,33.3598
2850,70.8397,68.2775,48.8605,31.8966
2880,69.7417,69.1498,49.8896,30.6572
2910,72.4679,75.0971,47.0219,29.6009
2940,72.0535,68.6369,47.5114,34.5116
2970,86.1546,75.2552,50.7577,34.6385
3000,82.666,81.2463,52.734,31.0189
3030,82.7525,83.3074,61.5914,29.6073
3060,82.3876,79.8497,54.5462,33.5224
3090,87.6985,76.6389,59.4831,32.5849
3120,83.2046,70.9641,54.4195,33.0463
3150,83.644,82.7609,53.7881,29.0413
3180,84.6287,75.8397,53.171,30.9763
3210,81.2461,80.3921,57.1421,31.369
3240,84.9278,85.8109,53.0055,31.5909
3270,82.3991,75.8081,55.1758,33.5986
3300,91.4291,82.1645,58.7206,28.4177
3330,89.4064,89.5224,58.022,32.0356
3360,90.6715,80.5794,62.6354,36.118
3390,93.958,78.2423,54.7087,30.0405
3420,92.8672,76.7473,55.7105,32.1627
3450,95.0637,74.5959,59.2061,32.6727
3480,95.552,84.6191,59.7215,29.6874
3510,94.0025,82.303,62.04,35.4699
3540,104.587,88.3424,59.2089,32.9462
3570,103.084,87.9221,58.4378,34.9969
3600,104.887,88.78,62.3465,32.0945
3630,103.808,81.5745,62.7305,33.7843
3660,105.421,87.6877,61.1901,31.7948
3690,104.21,84.3576,59.0059,35.7602
3720,105.096,89.8488,58.36,36.2824
3750,103.53,83.5457,60.4199,33.7712
3780,104.613,85.6875,65.2123,33.9456
3810,104.862,83.8958,62.9667,32.1752
3840,100.889,83.5081,62.0623,34.729
3870,104.978,81.1236,63.9377,32.4779
3900,101.525,90.2024,59.3917,36.8157
3930,99.998,89.0234,57.8207,29.3717
3960,101.719,89.4305,58.3526,36.661
3990,96.8319,87.2386,66.0469,35.5421
4020,95.7258,83.977,60.2668,33.9501
4050,94.7723,93.3404,60.2285,33.6707
4080,96.7868,87.0041,61.723,35.515
4110,95.7654,85.3449,62.3019,32.7557
4140,92.7338,85.1206,62.5885,32.6694
4170,93.4887,83.0047,69.4979,34.6599
4200,94.4397,82.9297,65.646,33.3956
4230,93.586,85.7991,65.859,34.8521
4260,93.9079,87.0913,63.1276,31.7874
4290,90.0359,84.5013,60.5986,34.3367
4320,95.4561,84.7626,63.5783,33.5074
4350,92.4094,83.2986,64.0309,30.6272
4380,95.8019,89.0372,65.4288,30.981
4410,95.1383,82.2138,61.5281,32.3296
4440,92.3996,84.9937,64.7746,32.5781
4470,93.9153,90.8804,67.0744,35.3155
4500,94.691,83.4923,63.7653,32.5147
4530,95.0451,86.1358,61.713,35.0377
4560,93.223,83.6657,62.8232,35.4667
4590,94.7295,87.3533,64.0924,34.1282
4620,95.4193,86.0404,63.6188,35.1678
4650,99.2542,84.6302,63.9807,33.083
4680,97.7287,81.1337,61.254,33.8066
4710,99.0381,86.1807,61.0178,38.3389
4740,97.2896,90.3455,66.9493,34.2
4770,98.7312,87.7655,60.3911,32.7722
4800,99.2713,81.9479,67.7964,32.6409
4830,101.49,89.4748,67.1683,30.8883
4860,100.599,86.555,60.7378,32.3445
4890,98.3108,86.6779,61.01,32.6418
4920,99.1855,87.3943,61.2484,31.5418
4950,103.119,83.3167,63.8885,31.225
4980,103.919,89.5294,64.2143,32.7418
5010,101.862,88.0954,61.5283,34.8669
5040,102.088,87.8534,65.4147,33.1823
5070,104.79,90.7495,61.2576,30.4437
5100,101.875,86.9772,67.3692,31.0813
5130,99.9053,88.7472,63.8189,30.7106
5160,104.457,88.4391,63.0621,29.5569
5190,102.17,85.0587,63.3219,30.2414
5220,102.389,87.2829,62.714,31.433
5250,101.954,86.3277,64.0149,30.0908
5280,103.286,90.459,62.4461,34.9449
5310,102.368,84.7698,60.0406,32.1257
5340,101.775,90.59,59.2987,33.0599
5370,104.604,85.677,58.5137,32.904
5400,100.429,87.5007,64.9706,34.5413
5430,104.889,89.2422,65.3719,31.4542
5460,105.476,86.3307,62.267,32.6429
5490,102.819,91.7011,64.0816,34.0655
5520,104.737,89.6608,64.7117,35.5006
5550,102.939,84.1516,63.5487,34.55
5580,102.968,85.2977,62.9231,35.6027
5610,104.259,85.7574,64.578,29.9663
5640,102.023,86.3252,64.9681,36.865
5670,100.284,87.0349,66.4905,32.6591
5700,105.118,84.6858,67.0595,31.1626
5730,102.609,90.001,64.3248,32.0636
5760,104.16,82.6339,63.8873,31.2971
5790,103.143,88.2114,65.6101,32.7486
5820,101.563,83.2399,65.4665,31.4489
5850,100.754,84.6327,66.4674,31.9986
