Time,FC,PAS,PAM,PAD
-1,87,90,89,87
0,95.7,99,97.9,87
30,97.0585,101.245,99.1532,87
60,95.8495,98.4035,95.4686,87
90,97.6424,100.284,98.6686,87
120,93.49,98.7878,98.0488,87
150,104.023,101.095,106.243,87
180,102.794,96.7207,105.317,87
210,94.422,100.182,107.837,87
240,96.7756,98.2619,106.371,87
270,94.769,101.389,96.4489,87
300,95.0447,97.544,97.289,87
330,97.9219,96.6893,96.2325,87
360,95.649,99.9342,96.8456,87
390,96.2401,98.9253,95.8867,87
420,95.8121,97.0198,99.7361,87
450,96.9523,99.3804,100.121,85.2114
480,94.4179,99.9441,95.7887,86.0353
510,94.7989,98.0829,98.8591,85.7458
540,97.061,99.0886,98.4634,88.0134
570,96.2734,99.4615,97.0023,85.5529
600,96.5549,97.8928,97.7506,86.7503
630,97.7534,102.126,95.5511,86.6393
660,98.6605,100.165,96.9672,88.3982
690,94.8582,100.805,94.7336,86.444
720,96.2676,98.7685,100.528,89.0114
750,93.7862,100.375,95.1011,88.0193
780,94.4078,99.9087,97.1007,83.6634
810,91.8133,76.8585,78.3054,68.9453
840,95.9025,74.1112,77.9346,69.7185
870,92.7131,81.4978,80.0408,69.7022
900,92.4395,77.4378,78.7118,71.8964
930,87.8393,75.3543,75.4623,68.6876
960,88.4239,80.8786,77.5608,73.1875
990,93.1897,81.2078,76.8629,72.9943
1020,89.5684,78.695,76.8957,71.913
1050,91.9854,77.6529,77.6387,70.3701
1080,88.3209,104.321,105.889,69.3967
1110,86.8044,98.4659,93.4529,71.0269
1140,91.7073,101.187,97.088,84.2701
1170,85.193,100.951,99.5977,83.6549
1200,85.9299,102.51,100.232,86.9025
1230,84.9811,102.309,101.168,86.8942
1260,84.8069,93.6371,96.1895,88.0001
1290,85.0041,101.132,99.7507,83.712
1320,88.9714,99.6855,95.5296,88.983
1350,83.2228,101.404,95.2584,87.9718
1380,83.1964,67.8737,72.6895,59.6873
1410,76.4457,72.6834,49.2434,59.0513
1440,74.1317,68.5152,47.585,58.0885
1470,73.4165,62.7382,42.8117,59.564
1500,76.3619,64.654,45.382,60.8145
1530,73.4453,69.6912,45.2996,60.5215
1560,76.4657,71.929,48.749,58.0615
1590,74.9219,71.6134,46.0308,57.5192
1620,81.7633,69.3873,66.8366,61.2442
1650,80.3574,68.7961,62.6296,63.9899
1680,78.481,67.7643,67.9094,60.5316
1710,79.2229,65.1546,63.2791,64.7872
1740,82.3154,63.2678,69.0438,60.7601
1770,81.3844,65.8705,68.3709,62.8073
1800,80.3187,67.1213,65.4539,61.5881
1830,81.6262,68.4397,67.6049,59.6094
1860,79.1185,66.7566,67.1516,55.7137
1890,80.3645,64.6252,63.5735,58.5046
1920,78.9494,68.5459,65.9599,63.9415
1950,71.5549,50.8272,50.153,41.6861
1980,74.8819,50.0976,44.9129,38.6679
2010,73.9217,47.0204,45.7427,41.7111
2040,74.1886,47.3491,48.3234,43.3512
2070,71.0876,48.9995,44.5513,35.6854
2100,71.7106,46.2572,48.9339,40.679
2130,76.3308,42.6922,51.0943,44.7463
2160,79.6812,49.8086,52.7358,40.3598
2190,79.4134,54.3959,50.7244,38.8222
2220,77.1725,52.8303,53.0889,44.0829
2250,74.7846,54.6643,50.9993,43.5116
2280,76.9749,49.9957,48.6815,44.5372
2310,73.009,43.2924,58.1084,41.6326
2340,71.4579,51.9466,52.3277,39.5575
2370,86.3214,64.7681,68.4355,42.7051
2400,87.1469,60.7653,66.8049,42.3418
2430,76.1339,51.2888,59.9823,42.5119
2460,75.436,50.5075,58.8025,38.4232
2490,75.82,52.3559,60.533,39.3623
2520,72.4659,52.647,59.6457,42.4668
2550,73.9489,51.1062,59.6567,41.1401
2580,76.6206,57.189,55.4146,37.7749
2610,76.4644,50.4581,55.9917,41.2123
2640,76.1718,47.4019,59.9957,38.438
2670,74.9141,49.8571,59.212,42.9253
2700,77.7948,46.7132,59.5626,41.2491
2730,77.8878,54.3602,60.995,42.111
2760,74.1042,55.2257,59.0022,41.5066
2790,74.4663,52.0816,64.4166,40.3603
2820,75.9658,53.1625,57.1414,41.2708
2850,75.9268,55.9075,57.6023,37.1933
2880,88.6133,61.0201,66.1947,40.8914
2910,89.0434,56.7259,64.4392,43.643
2940,91.6213,58.9959,63.3896,42.6806
2970,90.1277,57.7097,65.7252,39.7152
3000,91.6903,66.1826,62.6153,39.8297
3030,91.5588,63.3303,66.7106,37.8726
3060,89.986,62.1605,64.047,45.1461
3090,90.3248,65.0685,61.4313,38.7355
3120,86.228,58.9929,68.7553,39.33
3150,87.4051,62.3128,66.3523,40.3182
3180,88.6286,64.5553,60.041,38.5411
3210,94.2037,62.7952,63.6316,43.7272
3240,92.8019,66.9834,62.8537,43.3932
3270,94.5288,64.2749,63.9012,38.4896
3300,92.7459,60.4551,67.1149,41.8791
3330,95.8788,64.5484,66.5507,41.8319
3360,94.5095,65.0429,68.2551,41.2237
3390,97.8849,63.8892,65.9304,42.7623
3420,95.0376,64.0269,66.3625,40.6478
3450,98.2083,63.7751,70.1089,40.3303
3480,101.432,67.7075,66.382,37.2272
3510,100.538,62.6761,70.1698,39.6624
3540,103.602,64.6603,69.365,39.0943
3570,105.071,60.6869,62.9531,39.5631
3600,103.547,65.8255,62.2874,41.4501
3630,104.715,64.0222,69.3288,37.7828
3660,104.243,62.1243,65.4864,36.6883
3690,104.298,58.4804,68.2085,43.0224
3720,105.758,68.2301,67.1552,40.6894
3750,105.168,56.9606,68.267,37.9782
3780,103.129,65.5493,64.7848,34.8791
3810,100.937,63.4956,68.6957,41.1455
