Time,FC,PAS,PAM,PAD
-1,73,108,85,66
0,80.3,118.8,93.5,66
30,80.7211,118.386,91.9418,66
60,79.4955,120.436,92.474,66
90,79.2675,119.587,93.9255,66
120,81.242,116.624,93.8034,66
150,89.7475,120.411,104.723,66
180,87.5317,121.546,104.965,66
210,80.0444,119.936,95.2796,66
240,80.4227,119.095,95.6724,66
270,82.223,116.616,95.0745,66
300,81.9332,116.533,93.1479,66
330,81.303,115.929,93.2409,66
360,78.892,115.892,91.1952,66
390,81.427,121.177,95.0023,66
420,81.7593,120.394,92.8153,66
450,79.2679,123.394,96.4082,64.7523
480,82.9653,119.434,93.4873,65.8929
510,79.5716,118.656,93.2365,65.9972
540,79.9592,116.22,92.4728,64.6251
570,79.739,118.897,94.5128,66.5136
600,79.9466,120.349,92.8299,66.0633
630,79.4471,119.663,94.1102,66.1792
660,80.901,115.22,93.7581,66.0818
690,79.4534,118.772,90.6567,64.3679
720,78.745,117.471,92.8758,65.9258
750,79.446,122.023,93.3955,66.4139
780,80.8545,117.594,92.5689,67.5116
810,79.5926,118.284,90.4438,66.8961
840,78.693,121.689,96.287,66.8762
870,76.9275,94.2411,76.8994,53.0306
900,79.6009,95.002,74.9093,51.7107
930,75.9737,93.8713,72.8588,52.7467
960,76.4779,93.5296,75.416,52.0442
990,77.0662,96.8448,76.0648,52.622
1020,76.7927,90.8047,70.9186,51.0067
1050,75.0535,97.0574,72.038,50.4809
1080,76.0144,89.9303,73.2471,53.2337
1110,72.4791,89.6277,74.2934,50.6094
1140,72.7444,90.7465,78.2236,52.6325
1170,71.9677,92.9562,72.3175,49.863
1200,72.3805,89.7567,95.5716,52.8951
1230,73.3367,90.0549,95.0296,51.8767
1260,74.116,124.335,93.7214,63.4572
1290,76.0723,117.96,93.9003,68.2622
1320,72.0398,114.595,94.6805,66.3723
1350,71.9494,120.009,90.1593,66.7328
1380,73.9824,117.027,95.6149,67.1654
1410,72.3021,121.716,89.941,68.7174
1440,74.4194,119.955,95.5605,67.9122
1470,70.0757,124.92,97.0058,65.2923
1500,72.5211,117.582,95.1912,68.4954
1530,71.7372,115.834,93.4842,65.3575
1560,72.8118,115.577,93.2658,65.6182
1590,73.038,117.706,96.0155,65.2962
1620,70.0331,87.4181,79.581,46.7054
1650,62.4523,81.0247,34.068,47.2332
1680,64.6172,89.1337,38.2027,43.6812
1710,63.8225,88.2008,37.7012,44.4909
1740,62.5036,83.5577,35.6567,45.3626
1770,62.7789,84.5893,38.5795,48.9092
1800,62.2384,84.9945,34.9549,45.606
1830,62.2886,82.7719,36.1881,47.8189
1860,69.7563,79.3639,57.9881,49.3752
1890,67.7626,83.2322,60.7627,46.9233
1920,66.4709,82.9685,56.6394,47.4533
1950,65.9427,81.3574,55.5562,48.583
1980,65.903,82.5535,59.368,47.4818
2010,68.8974,84.1847,59.812,46.4235
2040,68.2145,82.7884,60.9686,44.4786
2070,69.6003,83.1762,58.3452,44.8602
2100,64.3171,86.0111,58.1098,44.9997
2130,66.5275,84.5333,60.1251,47.8092
2160,65.9588,77.8914,59.4923,43.9416
2190,65.2648,84.8779,53.5635,44.3225
2220,68.4173,80.6969,57.1563,50.7313
2250,60.7729,57.2516,52.2161,28.7439
2280,60.7606,56.8493,35.7658,29.4703
2310,60.0755,53.1147,42.4526,32.4796
2340,59.0812,58.7387,42.3386,31.5553
2370,62.5115,63.2038,48.3528,30.2159
2400,62.4431,60.3434,44.0812,32.5802
2430,65.3061,59.2148,42.4119,27.9548
2460,65.0571,59.8194,44.4094,31.1759
2490,62.5503,60.2898,49.5559,29.2131
2520,61.5976,61.4283,46.7139,29.7317
2550,76.6339,73.2736,56.3996,34.1097
2580,72.884,76.7625,59.7143,30.0116
2610,64.2605,62.6959,44.252,34.0794
2640,63.9683,63.8495,47.048,34.3659
2670,63.0607,67.5123,45.4132,32.3906
2700,62.5646,63.5773,47.8838,30.9717
2730,61.9898,65.996,40.3107,33.2469
2760,63.9071,64.6763,44.9098,32.8238
2790,62.2043,60.5475,41.5252,29.0862
2820,62.6644,63.5747,42.5835,29.0543
2850,66.0435,69.6678,47.3712,29.7002
2880,64.2308,63.3464,47.9653,32.3725
2910,63.1838,66.3799,42.6912,27.3738
2940,61.5244,69.9684,40.5858,30.7879
2970,60.6055,63.5192,41.5711,32.4017
3000,65.7498,66.7007,46.1657,29.8089
3030,61.9129,62.3671,45.43,31.3588
3060,60.8986,62.0601,42.6033,34.3073
3090,61.2396,63.6938,45.4165,33.8569
3120,63.8446,68.3804,46.9955,32.5985
3150,66.0441,70.4725,44.5207,33.1453
