Time,FC,PAS,PAM,PAD
-1,61,104,73,60
0,67.1,114.4,80.3,60
30,68.5161,115.217,79.732,60
60,67.596,116.544,82.216,60
90,65.5182,113.281,80.3329,60
120,68.1347,114.19,81.1897,60
150,74.2752,116.551,88.7815,60
180,72.8327,112.671,89.5238,60
210,66.5854,113.817,89.4235,60
240,67.1145,111.858,89.9874,60
270,67.7626,112.971,80.8008,60
300,65.8453,114.989,78.4236,60
330,68.4631,114.628,80.0394,60
360,65.4362,112.442,80.6441,60
390,65.5391,112.553,78.5817,60
420,66.6763,116.38,79.1578,60
450,68.3132,114.574,76.565,58.9501
480,67.3259,113.272,79.8694,58.6897
510,66.8134,112.557,79.101,59.2097
540,66.3705,115.097,79.59,58.9081
570,66.949,116.018,79.1739,58.9036
600,66.7332,112.957,79.1077,59.9505
630,66.1666,117,80.3108,61.3836
660,69.9627,112.569,78.5863,59.308
690,68.9625,114.738,80.2305,58.4049
720,66.5012,109.735,81.2496,59.9834
750,67.3481,117.403,79.3675,59.5712
780,66.8157,116.042,80.7186,59.7651
810,69.8991,113.437,80.3264,60.8464
840,67.474,119.123,84.3308,58.5791
870,67.4886,111.867,78.8625,60.3358
900,64.0371,118.46,78.2283,61.4172
930,65.9807,91.4443,59.8614,48.2411
960,66.4726,93.2584,64.4817,45.2702
990,63.796,81.807,68.8884,47.9927
1020,60.7945,93.4418,68.898,44.2128
1050,64.5283,86.6862,66.4428,50.3136
1080,61.0821,93.2095,62.8969,48.3988
1110,63.3603,90.3145,59.2133,46.0509
1140,62.1898,92.0766,62.914,48.6479
1170,63.4786,95.4556,67.9884,46.775
1200,61.4263,86.8566,64.1824,44.6823
1230,64.2645,91.8803,64.554,45.6476
1260,58.1598,90.3537,78.4609,60.7356
1290,62.2569,88.7087,82.1537,61.5408
1320,62.5403,115.136,79.3419,59.8803
1350,62.2304,115.573,81.9733,60.1321
1380,58.2428,114.191,75.9146,55.9769
1410,63.2641,116.798,78.9186,59.1676
1440,61.3795,107.938,83.3298,61.2735
1470,62.711,117.871,79.7685,56.5311
1500,57.2252,112.163,80.1767,58.806
1530,62.2226,113.56,79.8047,60.7213
1560,59.3462,118.436,78.9783,60.1426
1590,56.6617,114.816,75.498,59.8823
1620,63.1581,114.732,84.4456,57.1259
1650,63.2701,110.273,83.9092,61.1685
1680,63.7908,112.24,82.1662,59.7553
1710,62.8091,121.664,78.0871,59.2612
1740,55.7091,98.6887,64.1253,54.1339
1770,48.981,73.6749,41.1164,44.2373
1800,55.2212,81.1002,38.1375,41.8054
1830,52.8299,74.2797,37.5838,42.1064
1860,54.0386,74.5432,39.4285,42.5539
1890,50.1656,83.6751,37.8022,42.7006
1920,47.321,82.4238,36.8098,42.1369
1950,51.6627,80.3223,39.2318,43.9624
1980,53.5768,76.9672,56.1602,43.7485
2010,54.0098,75.5546,53.268,42.0828
2040,58.6636,74.5503,55.6858,40.3508
2070,57.7305,73.7151,51.6092,41.5918
2100,54.5185,71.2213,53.4751,41.9852
2130,52.97,76.4323,54.6368,44.2818
2160,55.534,73.2176,53.8906,42.4094
2190,53.6301,73.2965,51.8173,43.0184
2220,52.6836,68.9696,58.4107,41.4068
2250,56.3329,72.6372,57.3465,40.9392
2280,55.0007,76.5604,54.9063,42.3244
2310,51.5843,62.5401,45.271,37.3098
2340,50.4814,44.2556,40.4662,28.7392
2370,52.2537,51.389,39.8306,30.7185
2400,49.4578,50.1607,40.264,29.522
2430,49.8961,56.3974,42.1674,27.7241
2460,52.4907,49.9229,42.2575,30.1264
2490,57.1224,50.4916,45.0947,26.9851
2520,54.0257,46.2168,40.1075,29.1673
2550,54.4029,52.2803,41.5601,27.5389
2580,54.549,55.0017,44.4658,25.5723
2610,55.6345,51.6018,45.8975,29.6866
2640,54.006,53.5361,40.6983,29.1814
2670,54.342,55.5258,44.9306,30.8141
2700,52.0381,45.9706,44.2047,28.6588
2730,51.0096,48.701,46.8325,30.9934
2760,51.9531,55.2051,50.9488,29.6251
2790,50.3355,55.8158,44.1009,28.8157
2820,54.3807,53.8112,44.8084,28.1059
2850,61.3717,67.1353,49.2185,27.543
2880,61.3978,60.9063,57.8957,28.5989
2910,49.0139,59.9153,42.8115,31.5806
2940,52.7684,62.0242,38.9784,30.852
2970,55.9768,63.3816,39.8286,29.032
3000,50.5121,57.5238,37.5246,28.5754
3030,48.7614,62.3318,47.8192,29.5726
3060,54.2001,63.015,41.0464,29.2831
3090,52.6086,52.5856,43.1299,26.2304
3120,52.1492,59.8587,39.763,29.5232
3150,49.6508,51.342,38.0007,25.0146
3180,50.5718,57.3537,42.667,25.3254
3210,50.9181,56.5299,40.5908,31.2691
3240,50.1858,56.8373,41.8614,30.4911
3270,50.6449,60.2359,47.0023,25.6564
3300,49.9004,65.4807,37.6274,30.2145
3330,53.8739,65.7391,41.9003,28.1656
3360,52.6432,64.1824,41.698,28.1461
3390,51.5856,56.8958,37.2049,30.4548
3420,51.9469,64.7515,39.3768,31.4825
3450,54.5888,57.6527,39.9212,30.467
3480,52.9055,65.8055,43.8674,29.0179
3510,52.8147,55.6572,34.243,32.5872
3540,53.7831,57.0126,42.7946,29.6702
3570,51.1369,65.5194,40.9704,29.9948
3600,55.6777,64.4517,42.2616,27.5926
3630,57.2908,53.9854,36.5549,32.2413
3660,59.0418,58.3631,36.3294,31.8242
3690,52.8196,58.7495,42.6923,28.9483
3720,59.2048,64.1972,35.0267,31.9434
3750,55.5352,58.3955,39.0316,26.429
3780,55.7419,56.1891,38.7673,29.0001
3810,60.2774,60.3417,43.0192,27.192
3840,59.1859,66.488,43.002,29.6477
3870,55.7721,59.0755,41.1131,31.9413
3900,57.0664,62.9038,43.38,27.3508
3930,58.6831,60.4855,46.2918,28.4228
3960,59.2714,64.0688,44.1964,29.6867
3990,56.2505,63.8409,46.4273,27.6144
4020,59.1856,54.9579,45.5956,28.6417
4050,59.2709,61.9291,43.224,31.23
4080,68.9411,60.8467,55.7913,25.4032
4110,67.5502,76.8362,53.7777,28.9995
4140,70.5535,69.5078,54.5673,31.2644
4170,68.3055,71.1097,50.0768,28.8943
4200,72.9588,66.9849,51.1344,31.2281
4230,72.0104,71.8248,53.253,28.1385
4260,69.6996,70.9169,54.1925,28.4615
4290,71.2324,72.3544,51.2619,29.7023
4320,72.3245,70.3098,53.0166,27.0925
4350,69.804,69.4626,52.6912,29.1065
4380,74.1063,65.1974,53.8702,27.2592
4410,78.0556,64.1799,57.9023,30.1636
4440,77.5952,67.7532,54.7455,26.2414
4470,76.5477,73.5192,55.4298,27.4028
4500,75.6996,69.0413,53.7006,26.5884
4530,79.4149,65.2095,56.9549,27.2947
4560,78.8097,64.7051,54.79,28.6054
4590,78.3244,68.601,57.2946,25.2257
4620,76.1963,64.3471,55.3022,25.5678
4650,76.7555,63.1137,58.8031,28.4523
4680,76.6439,74.4408,54.042,26.7203
4710,74.3391,69.4849,60.8647,28.2096
4740,75.7475,67.3712,58.1091,27.4748
4770,74.1332,68.4318,52.0751,29.0939
4800,78.1554,71.4204,53.9793,28.7195
4830,78.1467,68.8568,56.3162,30.0785
4860,76.4423,71.2699,55.8297,29.3548
4890,75.6326,69.3917,60.9861,27.7276
4920,79.5121,73.1507,53.2855,26.4614
4950,78.3271,63.2907,57.7224,28.9025
4980,72.1765,71.5674,57.1067,26.1479
5010,74.449,70.5623,53.6642,29.8551
5040,75.476,61.8833,57.5918,29.8497
5070,76.2287,74.8092,58.359,27.1494
5100,71.0033,69.7335,59.5372,25.851
5130,74.7711,74.6169,54.5995,25.1533
5160,75.8768,76.3349,58.9271,28.8233
5190,75.0165,71.9499,59.6563,26.7047
5220,72.6638,72.4995,56.8467,27.8572
5250,74.4818,73.9246,59.64,27.7799
5280,74.435,63.823,61.6416,29.9875
5310,71.9635,67.2406,53.0284,24.7771
5340,73.7301,65.2319,59.12,28.4693
5370,72.4438,70.8206,62.0693,27.3928
5400,74.3782,67.1041,60.8826,30.4525
5430,75.543,72.9913,51.1274,30.6327
5460,73.6221,71.5884,59.2628,30.6758
5490,73.2684,68.8122,56.6844,31.38
5520,71.5786,70.987,60.3223,28.9786
5550,72.8382,70.0485,53.1086,29.6626
5580,74.5886,67.3973,59.0815,29.7127
5610,75.6714,65.6579,56.3477,27.3248
5640,71.8875,66.8169,49.2854,30.6252
5670,73.935,75.772,56.194,28.0555
5700,71.4508,64.9325,54.3301,28.8629
5730,73.6551,74.1676,57.7935,27.8319
5760,75.8966,67.8963,55.7385,32.1762
5790,71.6061,70.0379,62.8503,28.3189
5820,71.6856,68.1747,56.1666,30.1479
5850,73.4261,70.5687,50.3792,30.0959
5880,72.2087,62.1749,51.9118,29.2399
5910,73.2457,69.505,55.258,29.0105
5940,72.7189,70.4146,57.3719,31.7469
5970,72.8062,65.8169,55.8461,28.5003
6000,74.4733,72.0807,52.037,26.919
6030,71.6888,65.1247,54.4136,28.7732
6060,75.1695,68.3867,53.7767,29.225
6090,73.962,68.4384,57.7685,29.621
6120,69.5769,71.0211,53.0146,29.7959
6150,72.7896,65.0283,59.3458,29.329
6180,74.3917,74.9025,52.6257,26.63
6210,72.8751,69.8564,57.9217,29.2833
6240,74.672,69.8494,57.2584,31.6622
6270,75.7607,69.0991,52.5475,30.4315
6300,71.8316,66.0567,54.2347,28.151
6330,73.6935,73.0071,53.6188,29.3194
6360,75.4469,70.5223,53.1443,32.0137
6390,70.2655,71.0481,54.8024,30.1308
6420,74.9093,68.8796,56.638,27.2583
6450,74.806,66.3608,57.3562,28.2416
6480,73.1525,70.5771,54.1332,32.0721
6510,72.7602,72.6527,51.8984,29.8285
6540,74.5105,65.3149,56.4613,29.821
6570,72.8605,72.4216,58.7802,30.1112
6600,73.5598,65.2135,55.5505,29.0133
6630,74.951,75.1576,53.211,32.5149
6660,76.8397,71.5958,51.6044,28.8769
6690,71.7293,65.8128,55.3808,29.2117
6720,72.5016,75.1558,54.4334,28.1104
6750,76.435,66.5679,54.342,29.8012
6780,76.0249,75.2209,53.6858,31.9761
6810,72.909,73.3314,58.8666,30.212
6840,73.0125,71.3802,51.7994,32.0056
6870,74.3761,68.3835,57.9703,31.0783
6900,71.0131,68.9173,57.9477,27.649
6930,74.3711,64.4277,52.5211,31.1777
6960,71.9511,64.1677,53.785,27.3603
6990,76.6779,69.1065,50.9779,29.3032
7020,70.795,65.6193,53.8696,30.496
7050,71.2856,68.0703,52.4177,32.0161
7080,72.588,73.6315,48.9272,28.565
7110,70.9617,71.9989,53.4373,30.0578
7140,72.7905,64.4779,52.6563,31.0508
7170,74.2537,72.5424,51.5232,31.139
7200,71.5902,70.8529,53.4671,32.9336
7230,76.7197,69.0742,51.9715,29.307
7260,70.262,74.4925,52.7753,30.8992
7290,73.0842,69.6664,53.1107,28.083
7320,72.5793,79.7809,54.6983,31.2866
7350,70.0046,70.7212,49.5589,28.3805
7380,73.8315,76.8981,51.7421,29.8434
7410,71.4579,75.4798,50.0974,28.9496
7440,72.6658,74.1114,54.3154,29.8393
7470,71.4904,74.0405,54.1576,31.6988
7500,70.4327,71.4952,52.1315,28.5303
7530,74.5443,68.3104,53.5251,30.6993
7560,73.4108,72.0785,52.4112,27.3305
7590,76.7679,73.2058,52.5104,30.4629
7620,75.3259,70.8034,53.6164,30.5345
7650,72.9935,73.905,56.0998,30.3509
7680,74.7191,76.4051,55.1313,32.3865
7710,77.4082,73.2938,51.4988,28.5897
7740,79.4307,76.3633,51.1775,31.7823
7770,77.3523,70.227,52.8139,29.371
7800,81.4581,75.3269,50.9622,29.9817
7830,79.2813,71.6667,51.7756,29.8538
7860,77.7554,69.6258,53.6011,27.8482
7890,79.706,66.7871,52.1735,28.95
7920,80.2752,68.2747,56.2691,33.5251
7950,80.1154,68.5382,52.4911,30.5136
7980,84.0443,65.9549,49.9878,28.0854
8010,80.2403,72.7447,52.841,30.1871
8040,80.1706,72.2758,53.3579,28.4713
8070,83.3123,78.3468,58.76,26.2766
8100,84.1152,73.229,53.8265,26.8952
8130,83.7101,77.2754,54.7896,25.4666
8160,83.7178,71.4323,50.5319,31.2027
8190,82.0489,72.4012,55.0737,27.1967
8220,82.334,70.7549,53.8961,29.08
8250,81.0159,70.9411,55.2488,29.114
8280,82.9927,72.9985,54.0059,28.9532
8310,84.0554,76.7901,53.0517,28.2404
8340,83.2843,70.8931,53.5851,27.2641
8370,80.4612,74.3249,49.1285,27.7282
8400,81.4222,74.3611,50.3626,27.2758
8430,82.9643,74.5701,50.2625,26.9102
8460,82.0667,70.8055,55.0183,27.6766
8490,80.4057,70.8988,52.6676,27.268
8520,82.8428,77.8296,48.9496,25.8647
8550,83.5693,75.8345,49.6643,27.3097
8580,84.08,75.0223,51.4897,27.1584
8610,82.3983,74.5961,52.9986,28.3304
8640,83.0638,71.3975,55.9246,27.004
8670,82.9283,73.0076,52.0482,26.3368
8700,81.8048,74.4339,54.9374,27.0172
8730,80.192,72.6521,54.8967,25.285
8760,82.7767,71.3256,54.4577,27.1295
8790,80.3357,75.2634,54.4403,25.4678
8820,82.5269,70.2772,51.5779,26.9835
8850,82.5896,69.1281,52.4137,25.2371
8880,80.4744,70.2353,53.9138,27.8505
8910,83.7616,73.6593,51.9178,26.1872
8940,65.8634,60.0975,45.0121,27.4159
8970,65.4478,58.0633,44.2375,25.7566
9000,63.3049,53.8011,43.1443,25.5498
9030,64.9002,54.1515,40.2696,28.3152
9060,66.1918,53.1728,41.866,26.0608
9090,64.7461,56.3591,40.7009,26.7037
9120,67.6631,56.7979,40.7205,27.9913
9150,65.8464,54.2088,40.1425,25.8276
9180,64.8823,51.4707,43.6941,28.0634
9210,66.0811,55.1087,39.5911,27.2715
9240,67.4727,56.6438,43.0445,26.2094
9270,64.3126,57.402,40.6749,28.0882
9300,64.1628,56.3892,40.0971,26.923
9330,65.6394,54.1059,44.2836,26.8883
9360,64.3863,53.079,41.2211,27.8898
9390,66.3707,54.8469,39.4331,25.3914
9420,59.259,51.0293,39.1151,25.7856
9450,61.5286,69.9118,50.2162,35.3991
9480,65.6709,85.3467,61.4096,43.0561
9510,64.2738,88.0987,62.4045,45.1697
9540,65.4553,82.1082,58.8736,43.8676
9570,64.2754,82.967,61.8069,45.3342
9600,64.1611,82.7978,60.6139,43.4565
9630,65.2472,85.4295,58.8716,43.7683
9660,64.1638,82.6182,59.9577,45.9285
9690,62.6838,83.2393,59.4055,45.9234
9720,65.6346,81.8351,62.4919,43.8145
9750,66.5502,87.1815,62.4993,45.3463
9780,66.1127,82.5658,62.8525,44.1649
9810,63.5602,86.8711,58.3012,45.4608
9840,66.3703,85.883,62.3963,45.0628
9870,63.0459,82.4283,62.2637,45.0871
9900,63.2298,83.6774,60.6344,44.1406
9930,64.5004,87.3565,59.1703,43.9801
9960,66.046,82.9448,60.669,45.7776
9990,62.2399,84.9178,60.801,45.9219
10020,64.8856,85.5533,59.2054,45.99
10050,63.8012,84.038,61.3039,44.0068
10080,66.5416,85.6146,62.6305,43.5802
10110,65.2655,87.1787,62.0116,46.0262
10140,62.7358,84.2337,59.3284,45.1065
10170,63.2345,85.3375,62.6567,43.3561
10200,65.4282,85.1241,62.7291,45.422
10230,62.1826,85.3917,61.1394,44.9838
10260,62.7962,87.756,60.57,44.64
10290,63.3729,83.2222,61.98,43.8191
10320,65.8049,86.8071,60.0608,44.6634
10350,64.8621,83.4822,60.1327,45.3707
10380,65.0434,86.5982,59.806,45.8674
10410,63.4693,83.9935,62.8671,43.0763
10440,65.9957,88.0984,61.7516,45.7946
10470,64.5253,84.5546,60.2695,45.1688
10500,63.7239,81.8671,58.7778,45.0047
10530,63.259,81.7601,62.2523,43.1979
10560,65.6218,83.7975,60.7715,44.2349
10590,64.7471,81.9518,58.4651,43.7286
10620,65.4478,87.7499,60.3534,43.2092
